timestep,n_updates,ep_rew_mean,ep_len_mean,policy_loss,value_loss,entropy_loss,explained_variance,clip_fraction,approx_kl,fps
98304,230,0.0,0.0,-0.0032135,0.293355,-2.990208,0.947502,0.055444,0.0075951,0
102400,240,0.0,0.0,-0.00226586,0.590172,-3.000966,0.903194,0.041553,0.00454943,0
106496,250,0.0,0.0,-0.00448116,0.627786,-3.008192,0.898539,0.056274,0.00680592,0
110592,260,0.0,0.0,-0.00582618,0.542364,-3.004126,0.886246,0.088721,0.00858569,0
114688,270,0.0,0.0,-0.00460547,0.670913,-2.998209,0.872558,0.071484,0.00652,0
118784,280,0.0,0.0,-0.00344208,0.430268,-2.99265,0.916783,0.060156,0.00654515,0
122880,290,0.0,0.0,-0.00281747,0.30504,-2.968427,0.949237,0.044312,0.00569758,0
126976,300,0.0,0.0,-0.00203553,0.857189,-2.959501,0.901055,0.043823,0.00527452,0
131072,310,0.0,0.0,-0.00394189,0.357222,-2.962773,0.944878,0.065698,0.00480275,0
135168,320,0.0,0.0,-0.00342846,0.40787,-2.984161,0.946565,0.069922,0.00790119,0
139264,330,0.0,0.0,-0.00080052,0.352328,-2.995278,0.908342,0.041064,0.00452143,0
143360,340,0.0,0.0,-0.00303525,0.469998,-2.986769,0.926368,0.037988,0.00469208,0
147456,350,0.0,0.0,-0.00313281,0.333243,-2.967398,0.955281,0.044165,0.00467669,0
151552,360,0.0,0.0,-0.00193657,0.596239,-2.957086,0.883825,0.049609,0.00570365,0
155648,370,0.0,0.0,-0.00306664,0.75983,-2.952686,0.885309,0.042114,0.00439957,0
159744,380,0.0,0.0,-0.00105763,0.403401,-2.970642,0.943788,0.054956,0.00739404,0
163840,390,0.0,0.0,-0.00278398,0.550015,-2.981319,0.919165,0.069409,0.0071506,0
167936,400,0.0,0.0,-0.00283289,0.66161,-3.017113,0.896614,0.039209,0.00491841,0
172032,410,0.0,0.0,-0.00318835,0.835823,-3.026837,0.815229,0.056323,0.00686867,0
176128,420,0.0,0.0,-0.00424028,0.573483,-3.02819,0.891946,0.057471,0.00529377,0
180224,430,0.0,0.0,-0.00314671,0.853718,-3.042849,0.851426,0.0521,0.00589433,0
184320,440,0.0,0.0,-0.00342232,0.856832,-3.076132,0.840916,0.051318,0.00401411,0
188416,450,0.0,0.0,-0.00176164,0.917782,-3.106563,0.77474,0.038916,0.00507935,0
192512,460,0.0,0.0,-0.0020667,0.438753,-3.120289,0.848652,0.049048,0.00528637,0
196608,470,0.0,0.0,-0.00152886,0.600512,-3.130164,0.899692,0.023999,0.00349833,0
200704,480,0.0,0.0,-0.0030187,0.576615,-3.139305,0.915187,0.062524,0.00664137,0
204800,490,0.0,0.0,-0.00235166,0.815433,-3.131531,0.860777,0.043872,0.00564399,0
208896,500,0.0,0.0,-0.00603292,0.931717,-3.143497,0.865895,0.085229,0.00694848,0
212992,510,0.0,0.0,-0.00368452,0.732813,-3.159393,0.883996,0.060645,0.00588393,0
217088,520,0.0,0.0,-0.0050016,0.486959,-3.158814,0.878527,0.087646,0.00685562,0
221184,530,0.0,0.0,-0.00226005,0.960479,-3.156898,0.819054,0.040918,0.00508028,0
225280,540,0.0,0.0,-0.00285191,0.588938,-3.159733,0.878785,0.062671,0.00473278,0
229376,550,0.0,0.0,-0.00211555,0.61288,-3.18404,0.849701,0.055273,0.00529554,0
233472,560,0.0,0.0,-0.00329063,0.661927,-3.198485,0.877164,0.057178,0.00656647,0
237568,570,0.0,0.0,-0.00373717,0.626185,-3.207352,0.843149,0.071753,0.00843307,0
241664,580,0.0,0.0,-0.00255413,0.686324,-3.229599,0.845869,0.03606,0.00408017,0
245760,590,0.0,0.0,-0.00162816,0.786103,-3.236595,0.804447,0.034839,0.00351267,0
249856,600,0.0,0.0,-0.00304567,0.657273,-3.253195,0.836867,0.057471,0.00490104,0
253952,610,0.0,0.0,-0.00312246,0.65727,-3.264812,0.808667,0.047314,0.00582705,0
258048,620,0.0,0.0,-0.00319843,0.480182,-3.269478,0.869089,0.062988,0.00668483,0
262144,630,0.0,0.0,-0.00349053,0.450327,-3.264333,0.84526,0.077051,0.0058745,0
266240,640,0.0,0.0,-0.00300102,0.530656,-3.254674,0.834201,0.059448,0.00702814,0
270336,650,0.0,0.0,-0.00471566,0.438171,-3.236085,0.653466,0.091748,0.00833292,0
274432,660,0.0,0.0,-0.00784826,0.345106,-3.220422,0.817794,0.102417,0.00769649,0
278528,670,0.0,0.0,-0.00514697,0.344034,-3.242784,0.825948,0.083789,0.00890805,0
282624,680,0.0,0.0,-0.00372854,0.190979,-3.256923,0.840371,0.073926,0.00579731,0
286720,690,0.0,0.0,-0.00335186,0.200146,-3.273674,0.821729,0.071533,0.00710625,0
290816,700,0.0,0.0,-0.0041756,0.170254,-3.26429,0.81743,0.066479,0.00592205,0
294912,710,0.0,0.0,-0.00470222,0.193713,-3.257958,0.818143,0.084277,0.00801443,0
299008,720,0.0,0.0,-0.00347015,0.160585,-3.252054,0.752169,0.063086,0.00593567,0
303104,730,0.0,0.0,-0.00309705,0.178508,-3.2479,0.724556,0.065308,0.00606152,0
307200,740,0.0,0.0,-0.00338193,0.18554,-3.235945,0.665553,0.054126,0.00515492,0
311296,750,0.0,0.0,-0.00300096,0.147597,-3.231007,0.850834,0.050562,0.00725634,0
315392,760,0.0,0.0,-0.00181129,0.424867,-3.228884,0.595855,0.049731,0.00427863,0
319488,770,0.0,0.0,-0.0041466,0.177709,-3.213695,0.704881,0.062158,0.0051037,0
323584,780,0.0,0.0,-0.00506559,0.175687,-3.203262,0.719846,0.084692,0.0075034,0
327680,790,0.0,0.0,-0.00674849,0.117486,-3.191992,0.800779,0.096777,0.00727081,0
331776,800,0.0,0.0,-0.00438103,0.111536,-3.195879,0.749209,0.072021,0.00658469,0
335872,810,0.0,0.0,-0.00613913,0.164592,-3.187133,0.600901,0.08252,0.00656006,0
339968,820,0.0,0.0,-0.00422211,0.181768,-3.154981,0.555393,0.065942,0.00597691,0
344064,830,0.0,0.0,-0.00417115,0.112224,-3.122624,0.706447,0.065747,0.00612622,0
348160,840,0.0,0.0,-0.00355671,0.118257,-3.111511,0.738368,0.070654,0.00592544,0
352256,850,0.0,0.0,-0.00294555,0.09344,-3.126604,0.789045,0.05708,0.00599062,0
356352,860,0.0,0.0,-0.0046701,0.105257,-3.147084,0.726686,0.08042,0.00712614,0
360448,870,0.0,0.0,-0.00543503,0.122553,-3.147191,0.564244,0.082617,0.00797092,0
364544,880,0.0,0.0,-0.0035726,0.115504,-3.140967,0.760691,0.061182,0.00509621,0
368640,890,0.0,0.0,-0.00430231,0.072779,-3.13309,0.707721,0.081421,0.00676878,0
372736,900,0.0,0.0,-0.00318806,0.098584,-3.133166,0.772227,0.070898,0.00617486,0
376832,910,0.0,0.0,-0.00552428,0.102349,-3.14343,0.727544,0.075806,0.00642897,0
380928,920,0.0,0.0,-0.00382264,0.086576,-3.124713,0.646843,0.061304,0.00681132,0
385024,930,0.0,0.0,-0.00440271,0.458069,-3.118053,0.34075,0.107983,0.00951474,0
389120,940,0.0,0.0,-0.00196508,0.110903,-3.134024,0.721923,0.071436,0.00708989,0
393216,950,0.0,0.0,-0.00309243,0.103441,-3.139698,0.632474,0.078906,0.00660476,0
397312,960,0.0,0.0,-0.00303483,0.096312,-3.152543,0.73745,0.077344,0.00853269,0
401408,970,0.0,0.0,-0.00513558,0.148461,-3.153175,0.537211,0.07417,0.00744997,0
405504,980,0.0,0.0,-0.00387229,0.078214,-3.145926,0.780442,0.082886,0.00772953,0
409600,990,0.0,0.0,-0.00162426,0.085084,-3.141973,0.777314,0.058008,0.00571559,0
413696,1000,0.0,0.0,-0.00561646,0.146538,-3.125905,0.694565,0.082397,0.00875262,0
417792,1010,0.0,0.0,-0.00275542,0.127984,-3.103856,0.739774,0.066797,0.00683218,0
421888,1020,0.0,0.0,-0.00228339,0.122025,-3.089504,0.701089,0.0677,0.00622844,0
425984,1030,0.0,0.0,-0.0019919,0.10788,-3.082429,0.774508,0.069531,0.00756718,0
430080,1040,0.0,0.0,-0.00207627,0.096161,-3.082575,0.771309,0.055786,0.00545825,0
434176,1050,0.0,0.0,-0.00273086,0.109674,-3.06893,0.663928,0.057666,0.00517303,0
438272,1060,0.0,0.0,-0.00418496,0.127985,-3.067296,0.598232,0.064575,0.00729647,0
442368,1070,0.0,0.0,-0.00549215,0.094274,-3.052103,0.823405,0.079663,0.01012007,0
446464,1080,0.0,0.0,-0.00663348,0.092316,-3.05914,0.768774,0.093286,0.00958288,0
450560,1090,0.0,0.0,-0.00248557,0.134211,-3.064892,0.740767,0.077173,0.00813565,0
454656,1100,0.0,0.0,-0.0029386,0.105282,-3.067885,0.662483,0.05647,0.00568613,0
458752,1110,0.0,0.0,-0.00322323,0.096508,-3.080402,0.796568,0.067871,0.00642475,0
462848,1120,0.0,0.0,-0.00339402,0.132431,-3.091761,0.768279,0.068872,0.00563908,0
466944,1130,0.0,0.0,-0.00393897,0.093325,-3.110264,0.799156,0.078394,0.00691085,0
471040,1140,0.0,0.0,-0.00283585,0.110306,-3.126644,0.762832,0.057153,0.00657511,0
475136,1150,0.0,0.0,-0.00623388,0.104463,-3.143487,0.675071,0.087573,0.00630871,0
479232,1160,0.0,0.0,-0.0033551,0.141349,-3.164684,0.731598,0.058691,0.00561354,0
483328,1170,0.0,0.0,-0.00229772,0.1191,-3.167473,0.659828,0.064575,0.00682484,0
487424,1180,0.0,0.0,-0.00434896,0.123457,-3.17233,0.772152,0.079932,0.00651908,0
491520,1190,0.0,0.0,-0.00251167,0.109943,-3.161761,0.710026,0.052539,0.00561283,0
495616,1200,0.0,0.0,-0.00436368,0.113088,-3.171566,0.784709,0.085669,0.00774357,0
499712,1210,0.0,0.0,-0.00438362,0.113997,-3.170612,0.7841,0.076489,0.00872288,0
503808,1220,0.0,0.0,-0.00276875,0.110248,-3.186637,0.764853,0.072437,0.00755308,0
507904,1230,0.0,0.0,-0.00185239,0.091754,-3.187111,0.703698,0.071143,0.00650041,0
512000,1240,0.0,0.0,-0.00649393,0.097715,-3.169706,0.753709,0.082959,0.00693177,0
516096,1250,0.0,0.0,-0.00631589,0.125927,-3.155582,0.739104,0.085327,0.0086675,0
520192,1260,0.0,0.0,-0.0035555,0.083865,-3.147475,0.71375,0.073242,0.00600113,0
524288,1270,0.0,0.0,-0.00418763,0.100807,-3.13949,0.758959,0.068799,0.00708679,0
528384,1280,0.0,0.0,-0.00473336,0.121288,-3.13079,0.780281,0.072485,0.00678978,0
532480,1290,0.0,0.0,-0.00373704,0.1407,-3.12839,0.674461,0.083496,0.00588157,0
536576,1300,0.0,0.0,-0.00303486,0.128005,-3.127605,0.722399,0.08103,0.00745637,0
540672,1310,0.0,0.0,-0.00360126,0.112455,-3.141456,0.739686,0.068115,0.00563877,0
544768,1320,0.0,0.0,-0.00463624,0.167936,-3.158163,0.737836,0.081372,0.00681659,0
548864,1330,0.0,0.0,-0.00206855,0.104899,-3.150662,0.789865,0.056787,0.00510804,0
552960,1340,0.0,0.0,-0.00562608,0.11531,-3.129954,0.775574,0.082104,0.00848692,0
557056,1350,0.0,0.0,-0.00571164,0.09488,-3.131152,0.614274,0.079761,0.00847453,0
561152,1360,0.0,0.0,-0.00431845,0.152753,-3.140941,0.765698,0.062769,0.00620856,0
565248,1370,0.0,0.0,-0.00412426,0.142759,-3.137306,0.736978,0.064014,0.00699006,0
569344,1380,0.0,0.0,-0.00387201,0.131909,-3.104725,0.721767,0.069727,0.00749325,0
573440,1390,0.0,0.0,-0.00616744,0.150235,-3.066061,0.713844,0.083813,0.00899813,0
577536,1400,0.0,0.0,-0.00584398,0.099054,-3.037715,0.798193,0.085815,0.00675915,0
581632,1410,0.0,0.0,-0.00541437,0.107349,-3.043636,0.779522,0.071826,0.00689174,0
585728,1420,0.0,0.0,-0.00257937,0.124903,-3.051285,0.788878,0.050977,0.00557628,0
589824,1430,0.0,0.0,-0.00348939,0.098628,-3.054963,0.791,0.071704,0.00820254,0
593920,1440,0.0,0.0,-0.00449246,0.097331,-3.059442,0.772114,0.069556,0.00665145,0
598016,1450,0.0,0.0,-0.00635031,0.126115,-3.075414,0.635689,0.073096,0.00677533,0
602112,1460,0.0,0.0,-0.00489766,0.114245,-3.087118,0.687799,0.066846,0.00747488,0
606208,1470,0.0,0.0,-0.00321527,0.091744,-3.095186,0.744742,0.073315,0.00832693,0
610304,1480,0.0,0.0,-0.00545178,0.095332,-3.094043,0.760971,0.068848,0.00623738,0
614400,1490,0.0,0.0,-0.00719283,0.174179,-3.082747,0.858763,0.078711,0.00941393,0
618496,1500,0.0,0.0,-0.00400951,0.114127,-3.08832,0.754386,0.065601,0.00582344,0
622592,1510,0.0,0.0,-0.00460936,0.111585,-3.080449,0.706467,0.074023,0.00739411,0
626688,1520,0.0,0.0,-0.00404216,0.118542,-3.079474,0.776411,0.067114,0.00582638,0
630784,1530,0.0,0.0,-0.00414301,0.104298,-3.097249,0.768015,0.078125,0.00711024,0
634880,1540,0.0,0.0,-0.00467264,0.151115,-3.09316,0.901456,0.085449,0.0082968,0
638976,1550,0.0,0.0,-0.00358624,0.13078,-3.093347,0.779033,0.067993,0.00658789,0
643072,1560,0.0,0.0,-0.00558199,0.085524,-3.100472,0.78405,0.0948,0.00822677,0
647168,1570,0.0,0.0,-0.00471196,0.098987,-3.118494,0.795247,0.07915,0.00790566,0
651264,1580,0.0,0.0,-0.00520789,0.118639,-3.1283,0.66086,0.08833,0.00808401,0
655360,1590,0.0,0.0,-0.00639438,0.12872,-3.126448,0.672847,0.073706,0.00655016,0
659456,1600,0.0,0.0,-0.00452949,0.111647,-3.122831,0.815628,0.077344,0.00767291,0
663552,1610,0.0,0.0,-0.00616372,0.119286,-3.129859,0.791018,0.083569,0.00850117,0
667648,1620,0.0,0.0,-0.00609906,0.12203,-3.125018,0.814831,0.080762,0.00795212,0
671744,1630,0.0,0.0,-0.00541362,0.093191,-3.123972,0.828199,0.08606,0.00781893,0
675840,1640,0.0,0.0,-0.00464537,0.446307,-3.134331,0.366946,0.099316,0.00699305,0
679936,1650,0.0,0.0,-0.00530422,0.110209,-3.158627,0.795559,0.084668,0.00859061,0
684032,1660,0.0,0.0,-0.00470348,0.088047,-3.163529,0.805363,0.087231,0.00858708,0
688128,1670,0.0,0.0,-0.00451989,0.099884,-3.171316,0.828093,0.076855,0.00751867,0
692224,1680,0.0,0.0,-0.0030292,0.100449,-3.169938,0.83018,0.067969,0.00744993,0
696320,1690,0.0,0.0,-0.005492,0.135203,-3.163674,0.762903,0.076196,0.00763584,0
700416,1700,0.0,0.0,-0.00728508,0.112651,-3.137016,0.662892,0.091455,0.00928823,0
704512,1710,0.0,0.0,-0.00444462,0.128835,-3.128632,0.70336,0.082837,0.00798408,0
708608,1720,0.0,0.0,-0.00401065,0.108799,-3.129489,0.785331,0.072974,0.00682198,0
712704,1730,0.0,0.0,-0.00362237,0.09576,-3.130158,0.786721,0.071362,0.00689203,0
716800,1740,0.0,0.0,-0.00594021,0.09782,-3.113443,0.774564,0.07749,0.00784141,0
720896,1750,0.0,0.0,-0.00318739,0.095566,-3.092696,0.772337,0.069629,0.00734908,0
724992,1760,0.0,0.0,-0.0064428,0.07981,-3.081805,0.856494,0.094214,0.00949806,0
729088,1770,0.0,0.0,-0.00236525,0.062649,-3.08145,0.794897,0.082227,0.00820626,0
733184,1780,0.0,0.0,-0.00507966,0.115752,-3.077734,0.685817,0.097803,0.00803452,0
737280,1790,0.0,0.0,-0.00536271,0.102983,-3.080487,0.805501,0.085083,0.00675453,0
741376,1800,0.0,0.0,-0.00643737,0.070078,-3.080575,0.837362,0.091138,0.00917751,0
745472,1810,0.0,0.0,-0.00544143,0.083334,-3.089689,0.817072,0.077417,0.00843513,0
749568,1820,0.0,0.0,-0.00314315,0.075883,-3.107239,0.839861,0.076489,0.00740128,0
753664,1830,0.0,0.0,-0.00431589,0.089825,-3.122761,0.846123,0.080981,0.0082545,0
757760,1840,0.0,0.0,-0.0052165,0.085321,-3.121017,0.788191,0.08252,0.00880325,0
761856,1850,0.0,0.0,-0.00284136,0.113445,-3.125207,0.798832,0.059766,0.00580359,0
765952,1860,0.0,0.0,-0.00322912,0.119791,-3.118593,0.803757,0.072412,0.00601648,0
770048,1870,0.0,0.0,-0.00182176,0.457447,-3.11115,0.613197,0.067773,0.00599339,0
774144,1880,0.0,0.0,-0.00513117,0.111419,-3.112279,0.841219,0.073193,0.00771979,0
778240,1890,0.0,0.0,-0.0061293,0.103359,-3.09489,0.812857,0.085767,0.00766313,0
782336,1900,0.0,0.0,-0.00466196,0.109279,-3.085004,0.849341,0.082983,0.00841415,0
786432,1910,0.0,0.0,-0.00416618,0.076137,-3.067003,0.820191,0.066992,0.00624577,0
790528,1920,0.0,0.0,-0.00490261,0.079363,-3.051623,0.83944,0.071118,0.00781673,0
794624,1930,0.0,0.0,-0.00608671,0.076651,-3.044276,0.861148,0.100488,0.00847316,0
798720,1940,0.0,0.0,-0.00645574,0.097913,-3.063028,0.825984,0.082227,0.00834311,0
802816,1950,0.0,0.0,-0.00290494,0.075123,-3.081869,0.87811,0.065991,0.00609941,0
806912,1960,0.0,0.0,-0.00603442,0.083825,-3.075242,0.859073,0.080469,0.0080417,0
811008,1970,0.0,0.0,-0.00702345,0.075594,-3.058881,0.815734,0.088501,0.0085574,0
815104,1980,0.0,0.0,-0.00704241,0.091216,-3.0511,0.830075,0.095581,0.00873793,0
819200,1990,0.0,0.0,-0.00555613,0.06445,-3.072589,0.878357,0.08855,0.00759668,0
823296,2000,0.0,0.0,-0.00445501,0.084546,-3.078026,0.829877,0.07439,0.00645875,0
827392,2010,0.0,0.0,-0.00462056,0.06294,-3.084441,0.897666,0.083545,0.00902266,0
831488,2020,0.0,0.0,-0.00243875,0.07396,-3.088114,0.905381,0.065405,0.00632975,0
835584,2030,0.0,0.0,-0.00602986,0.094263,-3.103219,0.884847,0.081445,0.00934069,0
839680,2040,0.0,0.0,-0.00514589,0.081889,-3.102029,0.844397,0.07876,0.00888688,0
843776,2050,0.0,0.0,-0.00414759,0.074818,-3.097301,0.888951,0.077881,0.00628588,0
847872,2060,0.0,0.0,-0.00359466,0.072362,-3.104928,0.869639,0.055518,0.00570123,0
851968,2070,0.0,0.0,-0.00399284,0.420929,-3.109608,0.600539,0.084497,0.00757946,0
856064,2080,0.0,0.0,-0.00462225,0.111567,-3.128563,0.772409,0.074683,0.00858109,0
860160,2090,0.0,0.0,-0.00776127,0.069798,-3.157891,0.82402,0.098169,0.00944852,0
864256,2100,0.0,0.0,-0.00437127,0.071023,-3.175292,0.858244,0.083643,0.00827979,0
868352,2110,0.0,0.0,-0.0040738,0.099613,-3.189941,0.844028,0.064307,0.00710316,0
872448,2120,0.0,0.0,-0.00746858,0.083393,-3.20738,0.854784,0.09314,0.00802024,0
876544,2130,0.0,0.0,-0.00524029,0.058035,-3.201595,0.868544,0.076733,0.00732454,0
880640,2140,0.0,0.0,-0.0060694,0.085959,-3.190655,0.891938,0.076953,0.0076001,0
884736,2150,0.0,0.0,-0.00708604,0.086989,-3.192182,0.880285,0.080566,0.00764141,0
888832,2160,0.0,0.0,-0.00535226,0.073949,-3.198027,0.908645,0.067969,0.00722914,0
892928,2170,0.0,0.0,-0.0032311,0.091477,-3.224454,0.905236,0.058301,0.0061673,0
897024,2180,0.0,0.0,-0.00777881,0.075093,-3.227307,0.881895,0.080029,0.00824263,0
901120,2190,0.0,0.0,-0.00643197,0.113761,-3.227513,0.834181,0.086865,0.00833486,0
905216,2200,0.0,0.0,-0.00420324,0.08164,-3.225159,0.899729,0.065039,0.00624642,0
909312,2210,0.0,0.0,-0.00436293,0.104112,-3.234753,0.859444,0.055518,0.00560482,0
913408,2220,0.0,0.0,-0.00482223,0.088172,-3.24037,0.858337,0.062036,0.00706921,0
917504,2230,0.0,0.0,-0.00596029,0.080475,-3.239641,0.856514,0.060522,0.00592032,0
921600,2240,0.0,0.0,-0.00601567,0.062496,-3.243596,0.831122,0.083643,0.00782795,0
925696,2250,0.0,0.0,-0.00481328,0.081557,-3.247754,0.886911,0.068799,0.00656364,0
929792,2260,0.0,0.0,-0.00759486,0.086789,-3.233038,0.815707,0.079956,0.00812436,0
933888,2270,0.0,0.0,-0.00723758,0.081038,-3.230086,0.845099,0.096118,0.00758965,0
937984,2280,0.0,0.0,-0.0069399,0.069248,-3.232066,0.864052,0.092358,0.0078655,0
942080,2290,0.0,0.0,-0.00521728,0.060937,-3.240485,0.887065,0.076245,0.00734715,0
946176,2300,0.0,0.0,-0.00572708,0.093371,-3.2572,0.81684,0.073315,0.00606585,0
950272,2310,0.0,0.0,-0.00571632,0.090261,-3.256764,0.852983,0.07915,0.00768975,0
954368,2320,0.0,0.0,-0.00557631,0.073414,-3.242573,0.909235,0.085303,0.0093172,0
958464,2330,0.0,0.0,-0.00444551,0.078538,-3.241162,0.903514,0.074878,0.00737977,0
962560,2340,0.0,0.0,-0.00662485,0.0929,-3.253878,0.916649,0.082886,0.00800559,0
966656,2350,0.0,0.0,-0.00347421,0.07948,-3.279821,0.849905,0.058154,0.00648764,0
970752,2360,0.0,0.0,-0.00562176,0.087002,-3.307369,0.886858,0.067456,0.00636285,0
974848,2370,0.0,0.0,-0.00690185,0.06703,-3.303932,0.873582,0.080688,0.00898906,0
978944,2380,0.0,0.0,-0.00600808,0.091844,-3.309065,0.856355,0.078687,0.00776459,0
983040,2390,0.0,0.0,-0.0047461,0.069233,-3.319447,0.842067,0.06731,0.00715072,0
987136,2400,0.0,0.0,-0.00418065,0.071881,-3.323964,0.846137,0.064819,0.00603084,0
991232,2410,0.0,0.0,-0.00636933,0.091105,-3.332871,0.896683,0.078345,0.00650614,0
995328,2420,0.0,0.0,-0.00516013,0.070349,-3.330266,0.894649,0.069385,0.00725999,0
999424,2430,0.0,0.0,-0.00509611,0.058445,-3.308207,0.885798,0.064429,0.00739142,0
1003520,2440,0.0,0.0,-0.00454653,0.10737,-3.311542,0.863704,0.068555,0.00588546,0
