====================================================================
12_capql_train_robust.py  —  CAPQL-Robust  (GRU + fault training)
====================================================================
  Obs dim  : 19  (crop + mask + w)
  Actor    : GRU(19→256) + Linear(256→2)
  Critic   : MLP  (21→256→256→1)
  Steps    : 1,000,000
  Seq len  : 16  (burn-in 4,  grad steps/ep 8)
  Aug λ    : 0.5
  Fault mix: 60% clean | 10% dropout | 10% packet | 10% stuck | 5% N-act | 5% W-act
====================================================================

      ep     steps    R_yld    R_ane    R_wef    yield                   w
  ────────────────────────────────────────────────────────────────────────
  Collecting first episodes... (first log line appears at ep 10)

    2580   411,566   +0.864   -0.991   -1.000    10913  [0.34,0.01,0.65]  ETA 77.7m
    2590   413,180   +0.598   -0.990   -1.000     9898  [0.27,0.12,0.61]  ETA 77.4m
    2600   414,772   +0.078   -0.397   -1.000     7916  [0.00,1.00,0.00]  ETA 77.2m
    2610   416,372   +0.739   -0.957   -1.000    10435  [0.19,0.56,0.25]  ETA 77.0m
    2620   417,940   +1.000   -0.985   -1.000    12043  [0.20,0.21,0.59]  ETA 76.8m
    2630   419,555   +0.824   -0.987   -1.000    10761  [0.53,0.20,0.27]  ETA 76.6m
    2640   421,160   +0.510   -0.970   -1.000     9563  [0.50,0.50,0.01]  ETA 76.4m
    2650   422,756   +0.936   -0.980   -1.000    11185  [0.28,0.34,0.38]  ETA 76.2m
    2660   424,345   +0.812   -0.987   -1.000    10712  [0.45,0.19,0.35]  ETA 75.9m
    2670   425,915   +1.000   -0.983   -0.588    11607  [0.01,0.27,0.72]  ETA 75.7m
    2680   427,536   +0.677   -0.992   -0.215    10198  [0.00,0.00,1.00]  ETA 75.5m
    2690   429,148   +1.000   -0.990   -1.000    11936  [1.00,0.00,0.00]  ETA 75.3m
    2700   430,755   +0.146   -0.992   -0.207     8177  [0.09,0.11,0.80]  ETA 75.1m
    2710   432,341   +0.630   -0.976   -1.000    10022  [0.28,0.42,0.29]  ETA 74.9m
    2720   433,933   +0.868   -0.939   -1.000    10926  [0.18,0.62,0.19]  ETA 74.7m
    2730   435,514   +1.000   -0.990   -1.000    12060  [0.85,0.02,0.13]  ETA 74.5m
    2740   437,108   +0.837   -0.984   -1.000    10808  [0.32,0.30,0.39]  ETA 74.3m
    2750   438,685   +1.000   -0.987   -1.000    11451  [1.00,0.00,0.00]  ETA 74.1m
    2760   440,276   +0.813   -0.992   -1.000    10719  [1.00,0.00,0.00]  ETA 73.9m
    2770   441,876   +1.000   -0.636   -1.000    11881  [0.12,0.81,0.07]  ETA 73.6m
    2780   443,451   +1.000   -0.990   -1.000    13048  [1.00,0.00,0.00]  ETA 73.4m
    2790   445,065   -0.060   -0.422   -1.000     7393  [0.00,1.00,0.00]  ETA 73.2m
    2800   446,664   +0.556   -0.981   -1.000     9737  [0.33,0.38,0.29]  ETA 73.0m
    2810   448,267   +0.767   -0.991   -1.000    10543  [0.72,0.06,0.22]  ETA 72.8m
    2820   449,870   +0.328   -0.993   -0.222     8869  [0.23,0.01,0.76]  ETA 72.6m
    2830   451,448   +1.000   -0.990   -0.200    12253  [0.00,0.00,1.00]  ETA 72.4m
    2840   453,045   +0.713   -0.914   -1.000    10336  [0.30,0.69,0.02]  ETA 72.2m
    2850   454,668   +1.000   -0.986   -1.000    12031  [0.78,0.19,0.03]  ETA 72.0m
    2860   456,261   +0.563   -0.992   -0.170     9763  [0.17,0.02,0.81]  ETA 71.7m
    2870   457,871   +0.465   -0.990   -1.000     9391  [0.62,0.15,0.23]  ETA 71.5m
    2880   459,470   +0.695   -0.991   -1.000    10267  [0.81,0.06,0.13]  ETA 71.3m
    2890   461,066   +0.983   -0.989   -1.000    11366  [0.50,0.08,0.42]  ETA 71.1m
    2900   462,658   +0.804   -0.985   -1.000    10684  [0.25,0.26,0.49]  ETA 70.9m
    2910   464,251   +0.561   -0.992   -0.162     9757  [0.00,0.00,1.00]  ETA 70.7m
    2920   465,865   +0.971   -0.942   -1.000    11321  [0.03,0.62,0.36]  ETA 70.5m
    2930   467,468   +0.936   -0.966   -1.000    11186  [0.48,0.50,0.02]  ETA 70.3m
    2940   469,048   +0.757   -0.992   -1.000    10502  [1.00,0.00,0.00]  ETA 70.1m
    2950   470,650   +1.000   -0.938   -0.420    11941  [0.11,0.15,0.74]  ETA 69.9m
    2960   472,251   +1.000   -0.990   -1.000    11452  [0.79,0.05,0.17]  ETA 69.7m
    2970   473,837   +1.000   -0.961   -1.000    12284  [0.47,0.50,0.03]  ETA 69.5m
    2980   475,423   +0.924   -0.985   -1.000    11141  [0.30,0.22,0.48]  ETA 69.2m
    2990   476,994   +0.645   -0.954   -1.000    10076  [0.34,0.58,0.09]  ETA 69.1m
    3000   478,579   +0.971   -0.972   -1.000    11318  [1.00,0.00,0.00]  ETA 68.8m
    3010   480,157   +0.430   -0.992   -0.132     9257  [0.00,0.00,1.00]  ETA 68.6m
    3020   481,774   +0.266   -0.334   -1.000     8632  [0.00,1.00,0.00]  ETA 68.4m
    3030   483,363   +1.000   -0.900   -1.000    12534  [0.12,0.68,0.19]  ETA 68.2m
    3040   484,951   +0.922   -0.983   -1.000    11134  [1.00,0.00,0.00]  ETA 68.0m
    3050   486,533   +0.977   -0.977   -1.000    11343  [0.35,0.37,0.28]  ETA 67.8m
    3060   488,131   +0.877   -0.984   -1.000    10961  [0.19,0.28,0.53]  ETA 67.6m
    3070   489,720   +0.543   -0.858   -1.000     9689  [0.09,0.77,0.14]  ETA 67.4m
    3080   491,329   +1.000   -0.984   -0.478    12300  [0.04,0.23,0.73]  ETA 67.1m
    3090   492,924   +0.849   -0.986   -1.000    10854  [0.20,0.22,0.59]  ETA 66.9m
    3100   494,519   +0.850   -0.972   -1.000    10857  [0.16,0.45,0.39]  ETA 66.7m
    3110   496,107   +1.000   -0.986   -1.000    11798  [0.70,0.19,0.11]  ETA 66.5m
    3120   497,722   +0.656   -0.974   -1.000    10120  [0.45,0.46,0.09]  ETA 66.3m
    3130   499,306   +1.000   -0.988   -1.000    11673  [0.88,0.12,0.00]  ETA 66.1m
    3140   500,911   +1.000   -0.980   -1.000    11887  [0.42,0.31,0.27]  ETA 65.9m
    3150   502,508   +0.783   -0.961   -1.000    10602  [0.02,0.54,0.44]  ETA 65.7m
    3160   504,115   +0.524   -0.982   -1.000     9615  [0.24,0.35,0.42]  ETA 65.5m
    3170   505,729   +0.888   -0.989   -1.000    11002  [0.25,0.11,0.64]  ETA 65.3m
    3180   507,339   +0.808   -0.992   -1.000    10699  [1.00,0.00,0.00]  ETA 65.1m
    3190   508,944   +1.000   -0.987   -1.000    12513  [0.46,0.13,0.41]  ETA 64.8m
    3200   510,527   +0.992   -0.990   -1.000    11400  [0.26,0.06,0.68]  ETA 64.6m
    3210   512,146   +0.309   -0.979   -1.000     8796  [0.12,0.42,0.46]  ETA 64.4m
    3220   513,756   +0.475   -0.865   -1.000     9430  [0.19,0.76,0.05]  ETA 64.2m
    3230   515,372   +0.932   -0.987   -1.000    11172  [0.56,0.17,0.26]  ETA 64.0m
    3240   516,976   +1.000   -0.988   -1.000    13344  [0.37,0.04,0.59]  ETA 63.8m
    3250   518,552   +1.000   -0.990   -0.207    12172  [0.00,0.00,1.00]  ETA 63.6m
    3260   520,137   +0.761   -0.913   -1.000    10521  [0.25,0.70,0.05]  ETA 63.4m
    3270   521,731   +1.000   -0.990   -1.000    11984  [1.00,0.00,0.00]  ETA 63.2m
    3280   523,318   +1.000   -0.990   -1.000    11557  [0.51,0.05,0.45]  ETA 63.0m
    3290   524,911   +0.730   -0.991   -0.558    10400  [0.26,0.02,0.72]  ETA 62.8m
    3300   526,524   +1.000   -0.969   -1.000    11537  [0.03,0.45,0.51]  ETA 62.6m
    3310   528,130   +1.000   -0.926   -1.000    12577  [0.29,0.63,0.08]  ETA 62.5m
    3320   529,715   +1.000   -0.695   -1.000    12657  [0.10,0.82,0.08]  ETA 62.3m
    3330   531,326   +0.665   -0.977   -1.000    10155  [0.11,0.41,0.48]  ETA 62.1m
    3340   532,920   +0.400   -0.992   -1.000     9142  [0.64,0.03,0.34]  ETA 62.0m
    3350   534,521   -0.232   -0.490   -1.000     6736  [0.00,1.00,0.00]  ETA 61.8m
    3360   536,129   +0.921   -0.991   -1.000    11127  [1.00,0.00,0.00]  ETA 61.6m
    3370   537,720   +0.920   -0.987   -1.000    11124  [0.62,0.17,0.21]  ETA 61.4m
    3380   539,303   +1.000   -0.912   -1.000    11887  [0.28,0.67,0.04]  ETA 61.2m
    3390   540,923   +0.717   -0.972   -1.000    10351  [0.43,0.47,0.10]  ETA 60.9m
    3400   542,514   +0.590   -0.990   -1.000     9866  [0.67,0.13,0.21]  ETA 60.7m
    3410   544,116   +1.000   -0.681   -1.000    11606  [0.14,0.83,0.03]  ETA 60.5m
    3420   545,706   +0.548   -0.992   -0.170     9707  [0.00,0.00,1.00]  ETA 60.3m
    3430   547,282   +0.814   -0.984   -1.000    10723  [0.44,0.26,0.30]  ETA 60.1m
    3440   548,815   +0.496   -0.928   -1.000     9508  [0.03,0.67,0.29]  ETA 59.9m
    3450   550,408   +0.922   -0.991   -0.207    11131  [0.07,0.00,0.93]  ETA 59.7m
    3460   552,007   +0.810   -0.975   -1.000    10706  [0.33,0.43,0.24]  ETA 59.5m
    3470   553,492   +1.000   -0.991   -0.185    11811  [0.00,0.00,1.00]  ETA 59.3m
    3480   555,086   +0.898   -0.957   -1.000    11043  [0.32,0.55,0.12]  ETA 59.1m
    3490   556,674   +0.998   -0.987   -1.000    11423  [0.69,0.18,0.13]  ETA 58.9m
    3500   558,289   +0.612   -0.992   -1.000     9950  [0.76,0.05,0.20]  ETA 58.7m
    3510   559,887   +1.000   -0.976   -1.000    11723  [0.20,0.38,0.41]  ETA 58.4m
    3520   561,477   +0.212   -0.346   -1.000     8428  [0.00,1.00,0.00]  ETA 58.2m
    3530   563,074   +1.000   -0.986   -0.838    11696  [0.13,0.18,0.70]  ETA 58.0m
    3540   564,671   +0.912   -0.888   -1.000    11095  [0.22,0.72,0.05]  ETA 57.8m
    3550   566,270   +1.000   -0.987   -1.000    11982  [0.74,0.14,0.13]  ETA 57.6m
    3560   567,891   +1.000   -0.990   -1.000    11668  [0.65,0.06,0.28]  ETA 57.4m
    3570   569,491   +0.933   -0.991   -1.000    11174  [1.00,0.00,0.00]  ETA 57.2m
    3580   571,100   +1.000   -0.980   -1.000    12058  [0.17,0.31,0.52]  ETA 56.9m
    3590   572,682   +1.000   -0.927   -1.000    12149  [0.31,0.64,0.05]  ETA 56.7m
    3600   574,265   +0.405   -0.275   -1.000     9161  [0.00,1.00,0.00]  ETA 56.5m
    3610   575,847   +1.000   -0.988   -0.215    11545  [0.01,0.13,0.86]  ETA 56.3m
    3620   577,439   +1.000   -0.987   -1.000    11462  [0.20,0.16,0.64]  ETA 56.1m
    3630   579,032   +1.000   -0.953   -1.000    11943  [0.39,0.55,0.06]  ETA 55.9m
    3640   580,645   +1.000   -0.991   -1.000    11782  [0.34,0.02,0.65]  ETA 55.7m
    3650   582,249   +0.023   -0.993   -0.155     7709  [0.02,0.02,0.97]  ETA 55.5m
    3660   583,870   +0.976   -0.987   -1.000    11339  [0.58,0.17,0.25]  ETA 55.2m
    3670   585,468   +1.000   -0.990   -1.000    12159  [0.72,0.02,0.27]  ETA 55.0m
    3680   587,055   +0.951   -0.975   -1.000    11245  [0.45,0.41,0.15]  ETA 54.8m
    3690   588,658   +0.760   -0.991   -0.185    10516  [0.12,0.01,0.87]  ETA 54.6m
    3700   590,290   +0.867   -0.950   -1.000    10924  [0.22,0.58,0.20]  ETA 54.4m
    3710   591,899   +0.812   -0.977   -1.000    10712  [0.13,0.40,0.47]  ETA 54.2m
    3720   593,497   -0.023   -0.993   +0.228     7533  [0.15,0.08,0.76]  ETA 54.0m
    3730   595,109   +0.964   -0.991   -0.252    11294  [0.00,0.00,1.00]  ETA 53.8m
    3740   596,708   +1.000   -0.959   -1.000    12162  [0.07,0.52,0.41]  ETA 53.6m
    3750   598,299   +0.735   -0.958   -1.000    10419  [0.22,0.56,0.23]  ETA 53.4m
    3760   599,917   +0.924   -0.991   -1.000    11139  [0.93,0.03,0.03]  ETA 53.1m
    3770   601,510   +0.115   -0.370   -1.000     8059  [0.00,1.00,0.00]  ETA 52.9m
    3780   603,102   +0.663   -0.981   -1.000    10146  [0.13,0.35,0.51]  ETA 52.7m
    3790   604,710   +0.564   -0.970   -1.000     9767  [0.41,0.50,0.09]  ETA 52.5m
    3800   606,312   +0.934   -0.989   -1.000    11179  [0.30,0.07,0.62]  ETA 52.3m
    3810   607,911   +1.000   -0.972   -1.000    12818  [0.29,0.39,0.32]  ETA 52.1m
    3820   609,532   +0.881   -0.977   -1.000    10976  [0.04,0.39,0.57]  ETA 51.9m
    3830   611,068   +1.000   -0.989   -1.000    12373  [0.58,0.04,0.38]  ETA 51.7m
    3840   612,667   +0.975   -0.949   -1.000    11334  [0.14,0.58,0.28]  ETA 51.5m
    3850   614,286   +0.977   -0.984   -1.000    11344  [0.12,0.24,0.63]  ETA 51.2m
    3860   615,872   +1.000   -0.986   -1.000    12463  [0.82,0.16,0.02]  ETA 51.0m
    3870   617,473   +0.519   -0.443   -1.000     9598  [0.01,0.89,0.10]  ETA 50.8m
    3880   619,091   +0.795   -0.937   -1.000    10648  [0.27,0.64,0.09]  ETA 50.6m
    3890   620,697   -0.126   -0.994   -0.215     7141  [0.13,0.03,0.83]  ETA 50.4m
    3900   622,299   +1.000   -0.969   -1.000    12388  [0.52,0.43,0.05]  ETA 50.2m
    3910   623,906   +0.884   -0.978   -0.338    10988  [0.08,0.36,0.56]  ETA 50.0m
    3920   625,515   +0.770   -0.992   -1.000    10553  [1.00,0.00,0.00]  ETA 49.8m
    3930   627,116   +0.968   -0.982   -1.000    11307  [0.47,0.30,0.23]  ETA 49.5m
    3940   628,735   -0.039   -0.409   -1.000     7470  [0.00,1.00,0.00]  ETA 49.3m
    3950   630,332   +0.866   -0.974   -1.000    10921  [0.11,0.42,0.47]  ETA 49.1m
    3960   631,931   +0.484   -0.949   -1.000     9465  [0.07,0.62,0.31]  ETA 48.9m
    3970   633,529   +1.000   -0.972   -1.000    12529  [0.12,0.30,0.59]  ETA 48.7m
    3980   635,116   +1.000   -0.984   -1.000    12557  [0.44,0.22,0.33]  ETA 48.5m
    3990   636,738   +0.659   -0.987   -1.000    10130  [0.35,0.21,0.44]  ETA 48.3m
    4000   638,304   +0.974   -0.934   -1.000    11330  [0.11,0.64,0.26]  ETA 48.1m
    4010   639,901   +0.903   -0.989   -1.000    11062  [0.49,0.12,0.38]  ETA 47.8m
    4020   641,512   +1.000   -0.989   -1.000    12238  [0.83,0.06,0.11]  ETA 47.6m
    4030   643,111   -0.935   -1.000   -1.000     4058  [0.00,1.00,0.00]  ETA 47.4m
    4040   644,709   +0.244   -0.991   -1.000     8550  [0.66,0.10,0.24]  ETA 47.2m
    4050   646,318   +0.988   -0.978   -0.767    11383  [0.51,0.37,0.12]  ETA 47.0m
    4060   647,931   +0.974   -0.762   -1.000    11330  [0.10,0.81,0.09]  ETA 46.8m
    4070   649,511   +0.398   -0.526   -1.000     9138  [0.05,0.88,0.07]  ETA 46.6m
    4080   651,116   +0.746   -0.988   -0.177    10464  [0.02,0.18,0.80]  ETA 46.4m
    4090   652,711   +1.000   -0.982   -1.000    12501  [0.61,0.25,0.15]  ETA 46.1m
    4100   654,313   +1.000   -0.908   -1.000    11485  [0.22,0.69,0.09]  ETA 45.9m
    4110   655,916   +0.296   -0.317   -1.000     8748  [0.00,1.00,0.00]  ETA 45.7m
    4120   657,519   +0.978   -0.991   -0.215    11345  [0.00,0.00,1.00]  ETA 45.5m
    4130   659,106   +1.000   -0.929   -1.000    11788  [0.12,0.64,0.24]  ETA 45.3m
    4140   660,716   +0.644   -0.991   -1.000    10073  [0.35,0.06,0.59]  ETA 45.1m
    4150   662,313   +0.788   -0.982   -1.000    10622  [0.37,0.33,0.29]  ETA 44.9m
    4160   663,919   +0.688   -0.975   -1.000    10242  [0.29,0.44,0.27]  ETA 44.7m
    4170   665,517   +0.404   -0.993   -0.245     9158  [0.12,0.01,0.87]  ETA 44.5m
    4180   667,112   +0.668   -0.984   -1.000    10164  [0.10,0.29,0.61]  ETA 44.3m
    4190   668,716   +0.545   -0.880   -1.000     9698  [0.13,0.75,0.12]  ETA 44.1m
    4200   670,317   +0.882   -0.991   -1.000    10982  [0.53,0.01,0.46]  ETA 43.8m
    4210   671,930   +0.953   -0.989   -1.000    11252  [0.40,0.13,0.48]  ETA 43.6m
    4220   673,528   +1.000   -0.909   -1.000    11677  [0.21,0.68,0.10]  ETA 43.4m
    4230   675,112   +0.734   -0.976   -1.000    10418  [0.37,0.41,0.22]  ETA 43.2m
    4240   676,729   +0.848   -0.978   -1.000    10850  [0.13,0.38,0.49]  ETA 43.0m
    4250   678,337   +0.948   -0.949   -1.000    11231  [0.03,0.59,0.38]  ETA 42.8m
    4260   679,952   +1.000   -0.976   -1.000    11997  [0.56,0.37,0.07]  ETA 42.6m
    4270   681,553   +1.000   -0.986   -1.000    11803  [0.28,0.18,0.55]  ETA 42.4m
    4280   683,140   +1.000   -0.986   -1.000    13133  [0.36,0.13,0.51]  ETA 42.1m
    4290   684,727   +1.000   -0.981   -1.000    13700  [0.33,0.24,0.43]  ETA 41.9m
    4300   686,320   -0.041   -0.994   -0.140     7464  [0.00,0.00,1.00]  ETA 41.7m
    4310   687,918   +0.852   -0.969   -1.000    10866  [0.16,0.47,0.37]  ETA 41.5m
    4320   689,522   +1.000   -0.986   -1.000    12251  [0.31,0.17,0.52]  ETA 41.3m
    4330   691,111   +0.720   -0.979   -1.000    10363  [0.38,0.37,0.25]  ETA 41.1m
    4340   692,716   +0.647   -0.979   -1.000    10086  [0.26,0.38,0.35]  ETA 40.9m
    4350   694,310   +0.657   -0.986   -1.000    10125  [0.28,0.23,0.49]  ETA 40.7m
    4360   695,917   +1.000   -0.967   -1.000    12133  [0.24,0.32,0.44]  ETA 40.4m
    4370   697,416   +0.752   -0.992   -0.215    10486  [0.00,0.00,1.00]  ETA 40.2m
    4380   699,015   +0.403   -0.965   -1.000     9155  [0.07,0.55,0.38]  ETA 40.0m
    4390   700,627   +0.860   -0.987   -1.000    10897  [0.19,0.18,0.63]  ETA 39.8m
    4400   702,236   +1.000   -0.990   -1.000    11641  [0.54,0.05,0.41]  ETA 39.6m
    4410   703,810   +1.000   -0.938   -1.000    11465  [0.25,0.62,0.12]  ETA 39.4m
    4420   705,419   +1.000   -0.977   -1.000    12145  [0.48,0.37,0.15]  ETA 39.2m
    4430   707,026   +1.000   -0.981   -1.000    12327  [0.66,0.31,0.03]  ETA 39.0m
    4440   708,624   +0.542   -0.943   -1.000     9686  [0.13,0.64,0.23]  ETA 38.8m
    4450   710,215   +0.935   -0.978   -1.000    11181  [0.31,0.37,0.33]  ETA 38.5m
    4460   711,822   +0.846   -0.979   -1.000    10841  [0.24,0.36,0.39]  ETA 38.3m
    4470   713,411   +0.868   -0.985   -1.000    10928  [0.61,0.24,0.15]  ETA 38.1m
    4480   715,013   +1.000   -0.990   -1.000    12444  [1.00,0.00,0.00]  ETA 37.9m
    4490   716,612   +1.000   -0.799   -1.000    12389  [0.13,0.78,0.09]  ETA 37.7m
    4500   718,213   +1.000   -0.969   -1.000    11838  [0.26,0.45,0.29]  ETA 37.5m
    4510   719,808   +0.762   -0.982   -1.000    10524  [0.34,0.33,0.33]  ETA 37.3m
    4520   721,403   +1.000   -0.987   -1.000    11940  [0.29,0.14,0.57]  ETA 37.1m
    4530   723,004   +0.761   -0.985   -1.000    10519  [0.15,0.27,0.58]  ETA 36.8m
    4540   724,617   +0.973   -0.990   -1.000    11327  [0.35,0.05,0.61]  ETA 36.6m
    4550   726,223   +1.000   -0.971   -1.000    12624  [0.38,0.41,0.21]  ETA 36.4m
    4560   727,843   +1.000   -0.919   -1.000    11975  [0.23,0.65,0.12]  ETA 36.2m
    4570   729,435   +1.000   -0.991   -1.000    11617  [0.89,0.01,0.11]  ETA 36.0m
    4580   731,025   +0.400   -0.992   -0.528     9145  [0.20,0.07,0.73]  ETA 35.8m
    4590   732,620   +0.683   -0.954   -1.000    10221  [0.34,0.58,0.08]  ETA 35.6m
    4600   734,120   +0.287   -0.323   -1.000     8715  [0.05,0.93,0.02]  ETA 35.4m
    4610   735,723   +1.000   -0.991   -0.207    11720  [0.00,0.00,1.00]  ETA 35.2m
    4620   737,321   +0.743   -0.969   -1.000    10452  [0.08,0.49,0.43]  ETA 34.9m
    4630   738,930   +0.984   -0.978   -1.000    11368  [0.29,0.37,0.34]  ETA 34.7m
    4640   740,522   +0.496   -0.991   -1.000     9510  [0.67,0.10,0.23]  ETA 34.5m
    4650   742,123   +0.754   -0.867   -1.000    10494  [0.20,0.76,0.04]  ETA 34.3m
    4660   743,734   +0.871   -0.991   -1.000    10938  [1.00,0.00,0.00]  ETA 34.1m
    4670   745,333   +0.911   -0.982   -1.000    11091  [0.67,0.30,0.03]  ETA 33.9m
    4680   746,920   +1.000   -0.990   -1.000    12566  [0.34,0.04,0.62]  ETA 33.7m
    4690   748,520   +0.957   -0.984   -1.000    11267  [0.48,0.27,0.25]  ETA 33.4m
    4700   750,114   +0.892   -0.953   -1.000    11018  [0.27,0.57,0.16]  ETA 33.2m
    4710   751,714   +1.000   -0.978   -1.000    12916  [0.10,0.32,0.58]  ETA 33.0m
    4720   753,289   +0.771   -0.989   -1.000    10557  [0.64,0.12,0.24]  ETA 32.8m
    4730   754,882   +0.837   -0.988   -1.000    10808  [0.22,0.16,0.62]  ETA 32.6m
    4740   756,489   +0.339   -0.304   -1.000     8911  [0.00,1.00,0.00]  ETA 32.4m
    4750   758,083   +1.000   -0.991   -0.222    11876  [0.00,0.00,1.00]  ETA 32.2m
    4760   759,665   +1.000   -0.981   -1.000    11938  [0.31,0.29,0.39]  ETA 32.0m
    4770   761,265   +1.000   -0.976   -1.000    11460  [1.00,0.00,0.00]  ETA 31.8m
    4780   762,868   +0.694   -0.989   -1.000    10266  [0.86,0.13,0.01]  ETA 31.5m
    4790   764,456   +1.000   -0.991   -1.000    11957  [1.00,0.00,0.00]  ETA 31.3m
    4800   766,061   +1.000   -0.983   -1.000    11698  [0.05,0.27,0.68]  ETA 31.1m
    4810   767,661   -0.652   -0.260   -1.000     5135  [0.00,1.00,0.00]  ETA 30.9m
    4820   769,273   +0.786   -0.885   -1.000    10615  [0.11,0.73,0.17]  ETA 30.7m
    4830   770,862   +1.000   -0.990   -1.000    11870  [1.00,0.00,0.00]  ETA 30.5m
    4840   772,444   +0.592   -0.991   -0.647     9875  [0.22,0.07,0.71]  ETA 30.3m
    4850   774,056   +0.908   -0.938   -1.000    11080  [0.25,0.63,0.12]  ETA 30.1m
    4860   775,677   +0.710   -0.977   -1.000    10324  [0.09,0.40,0.51]  ETA 29.8m
    4870   777,271   +0.141   -0.993   -0.177     8158  [0.07,0.05,0.88]  ETA 29.6m
    4880   778,869   +0.738   -0.991   -0.582    10434  [0.34,0.05,0.62]  ETA 29.4m
    4890   780,475   +0.864   -0.970   -1.000    10912  [0.14,0.47,0.40]  ETA 29.2m
    4900   782,071   +1.000   -0.952   -1.000    12733  [0.08,0.54,0.38]  ETA 29.0m
    4910   783,674   +0.607   -0.941   -1.000     9934  [0.46,0.44,0.11]  ETA 28.8m
    4920   785,269   +1.000   -0.974   -1.000    11602  [0.20,0.41,0.39]  ETA 28.6m
    4930   786,874   +0.919   -0.972   -1.000    11122  [0.29,0.44,0.27]  ETA 28.4m
    4940   788,470   +1.000   -0.975   -1.000    11778  [0.53,0.40,0.07]  ETA 28.1m
    4950   790,060   +0.463   -0.993   -1.000     9386  [1.00,0.00,0.00]  ETA 27.9m
    4960   791,675   +0.586   -0.979   -1.000     9851  [0.01,0.40,0.59]  ETA 27.7m
    4970   793,269   +1.000   -0.983   -1.000    11494  [0.42,0.28,0.31]  ETA 27.5m
    4980   794,879   +0.683   -0.976   -1.000    10223  [0.26,0.43,0.32]  ETA 27.3m
    4990   796,456   +0.923   -0.991   -0.170    11137  [0.00,0.00,1.00]  ETA 27.1m
    5000   798,060   +1.000   -0.991   -1.000    11694  [1.00,0.00,0.00]  ETA 26.9m
    5010   799,680   +0.827   -0.977   -1.000    10770  [0.16,0.39,0.45]  ETA 26.7m
    5020   801,263   +0.969   -0.983   -1.000    11310  [0.17,0.27,0.56]  ETA 26.4m
    5030   802,883   +0.831   -0.992   -0.230    10788  [0.00,0.00,1.00]  ETA 26.2m
    5040   804,473   +1.000   -0.984   -1.000    11617  [0.19,0.26,0.55]  ETA 26.0m
    5050   806,103   +0.845   -0.989   -1.000    10839  [0.39,0.15,0.46]  ETA 25.8m
    5060   807,710   +0.938   -0.983   -1.000    11196  [0.38,0.29,0.33]  ETA 25.6m
    5070   809,316   +0.778   -0.985   -1.000    10585  [0.28,0.26,0.46]  ETA 25.4m
    5080   810,922   +1.000   -0.990   -0.200    12091  [0.00,0.00,1.00]  ETA 25.2m
    5090   812,498   +0.914   -0.984   -1.000    11103  [0.65,0.26,0.09]  ETA 25.0m
    5100   814,077   +0.856   -0.991   -1.000    10880  [0.53,0.03,0.45]  ETA 24.7m
    5110   815,672   +0.828   -0.991   -0.570    10774  [0.26,0.02,0.72]  ETA 24.5m
    5120   817,267   +1.000   -0.818   -1.000    11518  [0.16,0.78,0.07]  ETA 24.3m
    5130   818,860   +0.502   -0.991   -1.000     9532  [0.35,0.06,0.59]  ETA 24.1m
    5140   820,452   +0.914   -0.984   -1.000    11103  [0.60,0.25,0.15]  ETA 23.9m
    5150   822,056   +0.580   -0.991   -0.162     9831  [0.00,0.00,1.00]  ETA 23.7m
    5160   823,648   +1.000   -0.927   -1.000    12088  [0.30,0.64,0.06]  ETA 23.5m
    5170   825,218   +1.000   -0.988   -1.000    12910  [0.65,0.06,0.29]  ETA 23.3m
    5180   826,810   +0.692   -0.548   -1.000    10257  [0.09,0.87,0.04]  ETA 23.1m
    5190   828,416   +0.883   -0.954   -1.000    10985  [0.18,0.45,0.37]  ETA 22.8m
    5200   830,018   +0.896   -0.977   -1.000    11035  [0.31,0.38,0.31]  ETA 22.6m
    5210   831,627   +1.000   -0.971   -1.000    11981  [0.48,0.42,0.10]  ETA 22.4m
    5220   833,220   +1.000   -0.908   -1.000    12074  [0.18,0.68,0.13]  ETA 22.2m
    5230   834,806   +0.896   -0.987   -1.000    11032  [0.55,0.18,0.27]  ETA 22.0m
    5240   836,394   +1.000   -0.947   -1.000    13320  [0.03,0.55,0.42]  ETA 21.8m
    5250   838,001   +1.000   -0.990   -1.000    11595  [0.53,0.06,0.41]  ETA 21.6m
    5260   839,611   +0.383   -0.993   -0.162     9078  [0.00,0.00,1.00]  ETA 21.4m
    5270   841,200   +1.000   -0.985   -1.000    11901  [0.18,0.21,0.61]  ETA 21.1m
    5280   842,791   +1.000   -0.977   -1.000    11682  [0.32,0.36,0.31]  ETA 20.9m
    5290   844,399   +0.476   -0.509   -1.000     9435  [0.03,0.88,0.09]  ETA 20.7m
    5300   845,997   +0.903   -0.985   -0.363    11061  [0.04,0.23,0.73]  ETA 20.5m
    5310   847,602   +0.670   -0.977   -1.000    10174  [0.44,0.41,0.15]  ETA 20.3m
    5320   849,197   +0.589   -0.969   -1.000     9864  [0.03,0.51,0.46]  ETA 20.1m
    5330   850,796   +0.983   -0.989   -1.000    11365  [0.59,0.08,0.32]  ETA 19.9m
    5340   852,379   +1.000   -0.978   -1.000    11985  [0.40,0.33,0.27]  ETA 19.6m
    5350   853,986   +0.583   -0.990   -1.000     9841  [0.78,0.10,0.12]  ETA 19.4m
    5360   855,575   +1.000   -0.989   -1.000    12513  [1.00,0.00,0.00]  ETA 19.2m
