timestep,episode,ep_length,cum_reward,R_water,R_fert,R_resource,R_losses,R_daily_mean,R_seasonal,R_yield,R_hiad,R_ane,R_penalty,yield_kg_ha,total_N_kg_ha,total_W_mm,total_rain_mm,energy_budget,comm_quality
52083,326,163,0.54203,0.2,0.667646,0.0,0.0,0.00205678,-0.30781,-1.0,-1.0,0.006669,0.244576,1214.2,30.2,55.8,636.8,100.0,1.0
52245,327,162,-0.861904,0.37505,0.622756,0.0,0.0,0.00197445,-0.363431,-1.0,-1.0,-0.076335,0.301055,1320.1,35.7,84.9,378.7,100.0,1.0
52405,328,160,9.972463,0.2,-0.089101,0.0,0.000168,0.00166007,0.238655,-0.892579,-0.058758,1.0,0.319565,4219.3,39.6,70.8,516.3,100.0,1.0
52572,329,167,5.538653,0.898542,-0.40152,0.0,0.0,0.0017765,-0.016685,-1.0,-0.093795,0.538437,0.324854,2613.2,42.5,46.0,638.0,100.0,1.0
52726,330,154,-1.066629,0.393406,-0.46032,0.013238,5e-06,0.00191615,-0.348961,-1.0,-1.0,-0.068027,0.25979,1149.7,30.8,73.2,419.4,100.0,1.0
52885,331,159,3.123235,0.2,-0.327528,0.003917,1e-06,0.00159634,-0.096006,-1.0,-0.52636,0.417854,0.314462,2300.7,40.6,50.8,701.3,100.0,1.0
53050,332,165,2.780454,0.378381,-0.4044,0.020666,2.9e-05,0.00189578,-0.172397,-1.0,-0.824428,0.302614,0.329931,2138.3,41.0,71.1,425.8,100.0,1.0
53207,333,157,12.451619,0.990901,-0.284303,0.0,0.0,0.00209383,0.29957,-1.0,1.0,1.0,0.201722,3607.6,24.4,51.9,244.1,100.0,1.0
53366,334,159,9.238402,0.684646,-0.361826,0.0,0.0,0.00205301,0.139761,-1.0,-0.503236,0.869314,0.278935,2528.4,33.8,70.4,398.0,100.0,1.0
53522,335,156,5.476806,0.945741,-0.396457,0.0,0.0,0.00203569,-0.041243,-1.0,-0.922073,0.517507,0.215569,1586.7,26.1,54.3,463.4,100.0,1.0
53683,336,161,2.14186,0.487362,-0.493762,0.0,0.0,0.00171569,-0.168132,-1.0,-1.0,0.290188,0.252904,1613.5,31.3,56.7,549.8,100.0,1.0
53846,337,163,7.276497,0.267778,-0.378982,0.0,3.4e-05,0.00171129,0.08779,-1.0,-0.984305,0.786121,0.224219,1774.9,24.8,83.9,860.8,100.0,1.0
54006,338,160,11.320201,0.420598,-0.272079,0.003309,2.6e-05,0.002204,0.217754,-1.0,-0.447564,1.0,0.239472,2773.4,28.1,70.8,346.8,100.0,1.0
54165,339,159,7.176322,0.20644,-0.378109,0.0,4e-06,0.00172535,0.087314,-1.0,-0.458877,0.749939,0.258847,2053.6,29.3,89.1,446.1,100.0,1.0
54326,340,161,0.974783,0.2,-0.351753,0.0,2e-06,0.00132763,-0.164538,-1.0,-0.93012,0.292925,0.257977,1695.5,32.8,47.5,1196.8,100.0,1.0
54489,341,163,10.503269,0.2,-0.379301,0.0,0.0,0.00187985,0.222264,-1.0,-0.476533,1.0,0.215637,2371.9,24.6,71.8,548.5,100.0,1.0
54651,342,162,1.772329,0.889348,-0.400495,0.013203,0.0,0.00198915,-0.233037,-1.0,-0.933932,0.181247,0.307856,1725.5,36.5,87.1,636.7,100.0,1.0
54813,343,162,7.743311,0.217501,-0.369723,0.016692,0.010776,0.00173086,0.109154,-1.0,-0.836847,0.808795,0.213604,1643.8,22.7,91.0,706.7,100.0,1.0
54969,344,156,10.979565,0.2,-0.336963,0.00949,0.030051,0.0018163,0.268775,-1.0,0.369227,1.0,0.198746,2423.1,21.7,78.3,444.8,100.0,1.0
55134,345,165,-1.072759,0.2,-0.436821,0.0,0.0,0.0016052,-0.318706,-1.0,-1.0,0.001142,0.27711,1428.7,35.7,45.6,690.3,100.0,1.0
55293,346,159,3.505792,0.360302,-0.370278,0.000801,0.000199,0.00191938,-0.128923,-1.0,-1.0,0.357631,0.230955,1449.3,26.7,73.6,574.7,100.0,1.0
55451,347,158,7.745589,0.2,-0.382486,0.000873,0.0,0.00189645,0.089443,-1.0,-0.422396,0.755798,0.269344,2271.8,32.3,71.5,445.3,100.0,1.0
55618,348,167,8.745515,0.433711,-0.30522,0.018049,0.0,0.00159155,0.173307,-1.0,-0.015074,0.894283,0.292321,2747.6,36.3,64.1,768.5,100.0,1.0
55779,349,161,-0.935193,0.39646,-0.504073,0.007484,3e-06,0.0017413,-0.327261,-1.0,-1.0,-0.025112,0.258818,1227.6,31.5,64.1,970.0,100.0,1.0
55939,350,160,10.390515,0.2,-0.313004,0.03186,0.0,0.00198349,0.204064,-1.0,-0.545525,1.0,0.274638,2841.7,33.2,71.0,516.0,100.0,1.0
56100,351,161,2.153464,1.0,-0.47642,0.013814,0.0,0.00217452,-0.24204,-1.0,-1.0,0.131213,0.230587,1250.7,27.6,61.8,448.1,100.0,1.0
56255,352,155,11.869862,0.379242,-0.292018,0.003688,0.0,0.00193977,0.294765,-1.0,0.910267,1.0,0.202992,3462.2,24.5,52.6,344.6,100.0,1.0
56419,353,164,10.624859,0.289364,-0.32327,0.002869,0.0,0.00178203,0.240542,-1.0,0.039132,1.0,0.24566,3192.4,29.9,60.7,550.0,100.0,1.0
56581,354,162,11.769629,0.354131,-0.315579,0.0,0.0,0.00218147,0.236765,-1.0,-0.279935,1.0,0.196952,2473.0,21.9,72.6,361.0,100.0,1.0
56736,355,155,0.094618,0.848327,-0.476013,0.007023,0.0,0.0016588,-0.252278,-1.0,-1.0,0.100232,0.209575,1082.4,24.6,62.4,684.0,100.0,1.0
56896,356,160,11.625658,0.281754,-0.368561,0.0,0.008049,0.00203351,0.257535,-1.0,0.189389,1.0,0.207739,2605.6,21.8,92.0,389.3,100.0,1.0
57062,357,166,9.168356,-0.027559,-0.278865,0.0,0.0,0.00193287,0.138738,-1.0,-0.94392,0.899317,0.2549,2382.5,31.4,59.0,334.4,100.0,1.0
57223,358,161,12.546625,1.0,-0.350735,0.026837,0.0,0.0020484,0.29902,-1.0,0.993051,1.0,0.202531,2911.9,23.0,69.0,523.7,100.0,1.0
57387,359,164,10.359168,0.2,-0.094728,0.0,0.080687,0.00161845,0.253702,-1.0,0.490598,1.0,0.283312,3599.9,33.8,77.7,597.0,100.0,1.0
57545,360,158,9.677305,0.2,-0.379248,0.0,6.5e-05,0.00177513,0.204321,-1.0,-0.719532,1.0,0.238811,2260.2,27.6,75.6,542.5,100.0,1.0
57709,361,164,7.518356,0.809697,-0.346435,0.010934,0.0,0.00185475,0.07231,-1.0,-0.789023,0.734195,0.221343,1880.5,27.1,52.6,689.6,100.0,1.0
57875,362,166,6.644659,0.2,-0.258134,0.011588,0.042355,0.00152634,0.079163,-1.0,-0.647741,0.759202,0.272205,2323.0,33.0,68.5,658.1,100.0,1.0
58031,363,156,-1.028615,0.2,-0.365485,0.003802,0.083029,0.00146796,-0.280378,-1.0,-1.0,0.075361,0.272236,1446.9,33.6,61.3,731.8,100.0,1.0
58194,364,163,9.984721,0.2,-0.401461,0.000764,0.060537,0.00169172,0.223468,-1.0,-0.592072,1.0,0.187715,1819.0,22.1,55.2,680.4,100.0,1.0
58349,365,155,10.917973,0.2,-0.357405,0.008844,0.046452,0.0020623,0.226018,-1.0,-0.415449,1.0,0.212838,2031.2,24.2,72.7,427.9,100.0,1.0
58516,366,167,5.278877,0.471911,-0.352645,0.003888,0.0,0.00176577,-0.031041,-1.0,-0.366834,0.537495,0.325787,2563.3,41.7,56.7,464.2,100.0,1.0
58683,367,167,9.437451,0.38808,-0.219252,0.000926,5.3e-05,0.00156019,0.210831,-1.0,-0.516709,1.0,0.253336,2735.7,31.7,52.6,742.8,100.0,1.0
58844,368,161,5.903447,0.412424,-0.420871,0.000707,0.0,0.00184785,-0.00269,-1.0,-0.857488,0.600831,0.240927,1780.4,27.8,77.2,568.7,100.0,1.0
58996,369,152,12.04214,0.60067,-0.075052,0.004497,5.4e-05,0.00226269,0.25736,-1.0,0.255152,1.0,0.221589,2987.6,26.9,56.0,449.2,100.0,1.0
59156,370,160,9.259189,0.60532,-0.338409,0.018612,0.0,0.00144233,0.231556,-1.0,-0.366227,1.0,0.200529,2302.9,24.2,51.7,502.9,100.0,1.0
59317,371,161,11.26148,0.2,-0.259226,0.01248,0.012794,0.0021919,0.209362,-1.0,-0.589881,1.0,0.244577,2562.2,28.5,75.0,741.2,100.0,1.0
59477,372,160,5.26587,0.349633,-0.395907,0.0,2.8e-05,0.00203273,-0.062262,-1.0,-1.0,0.484516,0.21808,1579.5,26.6,53.1,446.4,100.0,1.0
59636,373,159,9.61852,0.223822,-0.221197,0.0,0.000159,0.0016904,0.211355,-1.0,-0.354892,1.0,0.2836,2915.6,35.5,58.4,725.1,100.0,1.0
59796,374,160,8.672314,0.2,-0.392243,0.014631,0.014927,0.0013814,0.211659,-1.0,-0.830552,1.0,0.187254,1779.9,22.0,55.2,962.4,100.0,1.0
59956,375,160,0.006152,0.446679,0.683124,0.006434,0.0,0.001864,-0.297903,-1.0,-0.838077,0.026765,0.277525,1433.8,34.9,55.3,367.3,100.0,1.0
60112,376,156,8.546623,0.368752,-0.236612,0.003397,0.0,0.00189937,0.129858,-1.0,-0.751498,0.878353,0.286974,2747.9,36.6,51.6,608.6,100.0,1.0
60269,377,157,12.275807,0.372316,-0.226929,0.0,1.3e-05,0.00247142,0.224144,-1.0,-0.333033,1.0,0.236819,3089.4,26.5,85.9,512.5,100.0,1.0
60426,378,157,8.22083,0.438584,-0.385653,0.007182,0.0,0.00175937,0.133851,-1.0,-0.489088,0.846615,0.26001,2367.0,32.0,59.5,397.8,100.0,1.0
60586,379,160,10.344567,0.329279,-0.272684,0.0,2.8e-05,0.00144604,0.284455,-1.0,0.746382,1.0,0.211458,2703.5,25.0,61.2,827.0,100.0,1.0
60748,380,162,12.989138,1.0,-0.311026,0.005446,0.00025,0.00242479,0.255079,-1.0,0.333005,1.0,0.246286,3409.4,30.1,59.3,275.2,100.0,1.0
60908,381,160,1.583385,0.416916,-0.493086,0.0,0.0,0.00184644,-0.216372,-1.0,-0.952544,0.184886,0.244751,1380.3,29.1,68.1,506.1,100.0,1.0
61062,382,154,2.679646,0.2,0.642735,0.001089,0.052956,0.00149937,-0.097152,-1.0,-0.645287,0.362377,0.184306,1163.0,21.3,58.2,720.5,100.0,1.0
61221,383,159,6.617955,0.355381,-0.289915,8.2e-05,0.0,0.00155541,0.082648,-1.0,-0.376532,0.718757,0.231615,1938.9,28.2,57.0,800.8,100.0,1.0
61386,384,165,10.60676,0.773738,-0.163055,0.012309,0.0,0.00183382,0.225869,-1.0,-0.074142,1.0,0.281696,3361.3,33.2,81.8,453.5,100.0,1.0
61534,385,148,10.834562,0.485048,-0.297771,0.0,0.0,0.00193999,0.25255,-1.0,0.028876,1.0,0.195576,2427.5,21.7,72.6,577.8,100.0,1.0
61694,386,160,11.701492,0.412807,-0.343955,0.004727,2e-06,0.00234265,0.208171,-1.0,-0.68981,1.0,0.229352,2283.2,26.9,68.5,335.1,100.0,1.0
61852,387,158,11.679512,1.0,-0.420249,0.005801,0.0,0.00232424,0.21501,-1.0,-0.895605,1.0,0.160838,1766.5,15.3,90.1,380.0,100.0,1.0
62006,388,154,12.468273,0.2,-0.391449,0.006897,0.192547,0.00226666,0.272852,-1.0,0.516915,1.0,0.211973,3165.8,23.8,75.8,635.6,100.0,1.0
62171,389,165,10.838927,0.2,-0.33629,0.000359,0.0,0.00192007,0.223975,-1.0,-0.425144,1.0,0.219073,2466.4,25.4,69.1,564.5,100.0,1.0
62328,390,157,11.90853,0.2,-0.379218,0.00325,0.000549,0.00223806,0.242784,-1.0,0.027032,1.0,0.234271,2585.5,26.5,80.9,580.9,100.0,1.0
62488,391,160,9.104005,0.444942,-0.323069,0.01402,0.0,0.00152881,0.209588,-1.0,-0.866768,1.0,0.188296,1870.1,21.7,61.1,813.8,100.0,1.0
62648,392,160,10.635548,0.2,-0.255103,0.013095,0.0,0.00187969,0.229652,-1.0,-0.425442,1.0,0.196302,2550.4,22.5,64.6,471.2,100.0,1.0
62802,393,154,10.670087,0.783816,-0.185748,0.0,0.0,0.00189773,0.23979,-1.0,-0.069999,1.0,0.226839,3312.3,28.1,49.8,370.4,100.0,1.0
62960,394,158,-2.747655,0.2,0.701033,0.00248,0.000759,0.0017815,-0.418489,-1.0,-1.0,-0.203249,0.267459,970.8,30.5,90.4,507.4,100.0,1.0
63119,395,159,9.920293,0.2,-0.421704,0.001513,0.169597,0.00191631,0.1899,-1.0,-0.429604,0.93895,0.232381,2180.0,28.1,59.4,605.4,100.0,1.0
63282,396,163,3.726905,0.2,0.666136,0.007154,5.1e-05,0.00180408,-0.10823,-1.0,-0.61008,0.352355,0.215614,1348.0,24.9,68.6,416.3,100.0,1.0
63443,397,161,3.422577,0.606553,-0.443804,0.0,0.0,0.00133578,-0.044477,-1.0,-0.961152,0.514862,0.215403,1512.3,25.0,67.8,746.8,100.0,1.0
63600,398,157,4.578341,0.408757,-0.315313,0.0,1.3e-05,0.00168067,-0.035816,-1.0,-0.943674,0.553244,0.261019,2063.0,33.2,47.6,591.1,100.0,1.0
63762,399,162,10.668295,0.2,-0.320666,0.00124,0.237316,0.00193521,0.217442,-1.0,-0.603926,1.0,0.209448,2013.5,24.9,58.3,632.8,100.0,1.0
63932,400,170,10.188093,0.2,-0.282381,0.0,0.030451,0.00173935,0.211227,-1.0,-0.669854,1.0,0.221122,2317.2,26.7,57.6,1101.3,100.0,1.0
64091,401,159,5.739285,1.0,-0.405688,0.008806,0.0,0.00211634,-0.05098,-1.0,-0.796438,0.502683,0.249999,1799.1,29.9,67.5,332.4,100.0,1.0
64252,402,161,9.760713,0.2,-0.343268,0.011651,0.000152,0.00207408,0.151545,-1.0,-0.9586,0.896678,0.195456,1655.8,21.8,71.1,589.1,100.0,1.0
64417,403,165,11.974149,0.2,-0.213751,0.0,0.100733,0.0021134,0.24709,-1.0,-0.042848,1.0,0.20307,2956.2,22.7,74.0,585.5,100.0,1.0
64577,404,160,10.167149,0.949075,-0.398595,0.012063,0.0,0.00188602,0.204278,-1.0,-0.939079,1.0,0.195073,1645.8,20.2,89.7,433.4,100.0,1.0
64738,405,161,10.747648,0.371942,-0.330503,0.0,2.3e-05,0.00195204,0.22063,-1.0,-0.418659,1.0,0.233748,2919.5,25.9,87.3,386.4,100.0,1.0
64896,406,158,6.173921,0.348181,-0.321803,0.015869,1.3e-05,0.0016267,0.050247,-1.0,-0.844383,0.713516,0.257168,2090.9,30.5,72.7,559.2,100.0,1.0
65056,407,160,9.942594,0.2,-0.354098,0.000208,0.0,0.00172573,0.218447,-1.0,-0.415069,1.0,0.243198,2515.8,28.2,76.4,527.9,100.0,1.0
65219,408,163,10.141578,0.385007,-0.390338,0.002081,3e-06,0.00161561,0.240955,-1.0,-0.064973,1.0,0.223185,2233.5,26.6,61.9,595.0,100.0,1.0
65376,409,157,3.723114,0.467333,0.647567,0.006955,0.0,0.00244427,-0.198696,-1.0,-0.590879,0.186196,0.249001,1424.8,30.0,64.7,418.6,100.0,1.0
65532,410,156,10.960313,0.540292,-0.447427,0.020697,2e-05,0.00227803,0.189725,-1.0,-0.509204,0.936367,0.211994,1858.1,24.0,73.5,462.8,100.0,1.0
65686,411,154,7.086959,1.0,-0.378866,0.007522,0.0,0.00170583,0.089744,-1.0,-0.866982,0.771967,0.211562,1752.3,24.7,64.2,440.5,100.0,1.0
65845,412,159,9.873364,0.414308,-0.251972,0.0,4e-05,0.00167038,0.225187,-1.0,-0.655846,1.0,0.168083,2372.8,19.0,58.4,678.2,100.0,1.0
66009,413,164,12.65732,0.965091,-0.324688,0.0,0.0,0.00260356,0.202337,-1.0,-0.812522,1.0,0.228147,2186.7,23.8,102.9,355.3,100.0,1.0
66169,414,160,9.969967,0.2,-0.424427,0.0,0.0,0.00171978,0.220849,-1.0,-0.786257,1.0,0.159351,1450.0,16.4,73.7,451.2,100.0,1.0
66322,415,153,10.476862,0.236836,-0.346218,0.0,0.039262,0.00201523,0.212802,-1.0,-0.61696,1.0,0.225398,2360.8,26.0,72.1,412.4,100.0,1.0
66483,416,161,4.455839,0.418521,-0.423084,0.007477,5e-06,0.00184988,-0.076199,-1.0,-1.0,0.436477,0.17775,1119.6,19.5,68.9,631.1,100.0,1.0
66644,417,161,13.031008,1.0,-0.298992,0.009247,0.0,0.00252767,0.241194,-1.0,-0.409433,1.0,0.153338,2632.4,15.7,72.6,261.0,100.0,1.0
66799,418,155,9.71979,0.338579,-0.38679,0.00744,3.5e-05,0.00201344,0.171505,-1.0,-0.687038,0.914716,0.206002,1786.0,23.3,71.3,597.3,100.0,1.0
66966,419,167,12.253601,0.267283,-0.162226,0.0,0.008183,0.002214,0.239978,-1.0,-0.249221,1.0,0.190243,3192.0,21.0,72.6,434.7,100.0,1.0
67123,420,157,6.114141,0.2,-0.378559,0.0,0.0,0.00175376,0.028942,-1.0,-0.785376,0.65278,0.232716,1742.4,26.4,80.4,423.3,100.0,1.0
67283,421,160,9.54779,0.2,-0.354715,0.010707,0.0,0.00162143,0.215496,-1.0,-0.526448,1.0,0.232726,2781.5,27.5,67.0,730.1,100.0,1.0
67438,422,155,9.015747,1.0,-0.375314,0.014608,0.0,0.00233327,0.086689,-1.0,-1.0,0.751878,0.156999,1199.3,17.1,62.0,243.0,100.0,1.0
67601,423,163,12.865963,1.0,-0.208417,0.0,0.0,0.00237251,0.253301,-1.0,-0.024675,1.0,0.181859,2815.0,18.4,88.3,333.5,100.0,1.0
67759,424,158,3.768207,0.224438,-0.385857,0.009828,1.7e-05,0.00174235,-0.087756,-1.0,-0.811518,0.416458,0.221637,1529.3,27.0,54.5,679.4,100.0,1.0
67923,425,164,10.440098,0.2,-0.35332,0.02081,0.010233,0.00174021,0.233811,-1.0,-0.375757,1.0,0.189603,2186.6,20.3,79.1,527.6,100.0,1.0
68083,426,160,8.270343,0.392726,-0.285979,0.001706,0.0,0.00121991,0.216004,-1.0,-0.684752,1.0,0.199035,2181.9,22.5,69.7,815.0,100.0,1.0
68244,427,161,8.29333,0.246539,-0.30718,0.0,2.9e-05,0.00187018,0.111091,-1.0,-0.525316,0.799992,0.250555,2172.7,30.2,65.5,741.9,100.0,1.0
68411,428,167,11.347115,0.858405,-0.306805,0.001668,0.0,0.00211346,0.211095,-1.0,-0.622485,1.0,0.231124,2756.4,25.3,90.0,468.8,100.0,1.0
68570,429,159,9.812074,0.2,-0.423616,0.005179,0.032885,0.00176121,0.207719,-1.0,-0.94248,1.0,0.180629,1728.6,20.2,64.9,614.0,100.0,1.0
68728,430,158,10.326733,0.2,-0.29531,0.0,0.0,0.00181877,0.225927,-1.0,-0.405233,1.0,0.215246,2281.6,25.3,63.8,1021.8,100.0,1.0
68889,431,161,13.715427,1.0,-0.333986,0.0,0.0,0.00270135,0.247138,-1.0,-0.182642,1.0,0.174918,2725.7,18.4,76.3,320.6,100.0,1.0
69051,432,162,13.297602,1.0,-0.265916,0.022854,0.0,0.00275712,0.215486,-1.0,-0.773698,1.0,0.183317,2505.0,19.5,78.2,343.0,100.0,1.0
69215,433,164,5.873867,0.659217,-0.419703,0.00284,0.0,0.00175619,0.004692,-1.0,-1.0,0.598221,0.177673,1238.6,19.4,70.1,811.0,100.0,1.0
69377,434,162,9.059321,0.769351,-0.395987,0.0,0.0,0.00190577,0.142456,-1.0,-0.546905,0.861497,0.243789,2155.1,28.9,68.7,427.4,100.0,1.0
69542,435,165,11.403416,0.403578,-0.300987,0.006951,0.0,0.00199579,0.23862,-1.0,-0.372228,1.0,0.171075,2468.7,17.4,82.5,464.6,100.0,1.0
69699,436,157,10.79744,0.2,-0.246028,0.003135,8e-06,0.00210875,0.206822,-1.0,-0.787442,1.0,0.215225,2531.9,26.5,49.1,595.1,100.0,1.0
69859,437,160,9.858657,0.28307,-0.34961,0.004143,9.2e-05,0.00162397,0.231311,-1.0,-0.485158,1.0,0.177724,1838.9,18.9,75.7,557.8,100.0,1.0
70015,438,156,9.817802,0.2,-0.379766,0.000203,0.020696,0.00178455,0.210617,-1.0,-0.97613,1.0,0.162307,1448.0,17.0,72.3,439.8,100.0,1.0
70170,439,155,10.494375,0.2,-0.399554,0.012555,0.000385,0.0021737,0.185846,-1.0,-0.953995,0.982264,0.230343,2048.7,25.8,82.5,377.8,100.0,1.0
70331,440,161,8.636367,0.2,-0.377101,0.020363,0.058798,0.00141244,0.202786,-1.0,-0.918947,0.981993,0.169052,1480.5,18.7,63.9,784.6,100.0,1.0
70486,441,155,2.2916,0.2,-0.438278,0.010559,5e-06,0.00161596,-0.136301,-1.0,-1.0,0.302012,0.149227,791.0,15.2,71.5,727.8,100.0,1.0
70646,442,160,10.506919,0.2,-0.474859,0.001534,0.103559,0.00173676,0.245216,-1.0,-0.116208,1.0,0.195896,1820.8,21.4,76.7,651.3,100.0,1.0
70803,443,157,10.357018,0.654251,-0.384412,0.0,0.0,0.00194118,0.210859,-1.0,-0.903505,1.0,0.175862,1785.7,18.5,77.0,400.7,100.0,1.0
70961,444,158,9.912983,0.2,-0.364086,0.003606,0.094337,0.0017265,0.220704,-1.0,-0.676314,1.0,0.181921,1727.3,18.7,85.2,703.4,100.0,1.0
71122,445,161,10.971993,0.207363,-0.308081,0.009525,1.5e-05,0.00212617,0.203926,-1.0,-0.759499,1.0,0.232398,2383.0,26.4,79.9,583.7,100.0,1.0
71288,446,166,9.744475,0.325822,-0.375467,0.00472,0.0,0.0016461,0.2119,-1.0,-0.899004,1.0,0.1726,1810.9,19.3,62.7,787.9,100.0,1.0
71449,447,161,9.205975,0.2,-0.236346,0.003754,0.164851,0.00153495,0.211056,-1.0,-0.625394,1.0,0.230699,2421.5,27.1,68.0,910.1,100.0,1.0
71603,448,154,10.499275,0.948843,-0.319624,0.0,0.0,0.00193715,0.224039,-1.0,-0.745126,1.0,0.154818,2250.2,15.2,81.0,447.5,100.0,1.0
71761,449,158,5.231831,0.2,-0.388096,0.0,0.0,0.00163824,0.001425,-1.0,-1.0,0.605448,0.205197,1597.4,24.9,51.8,796.1,100.0,1.0
71926,450,165,11.083451,0.2,-0.349921,0.010363,0.0,0.00203461,0.215457,-1.0,-0.78456,1.0,0.181261,2044.3,18.2,89.4,691.5,100.0,1.0
72082,451,156,10.607504,0.2,-0.324831,0.0,0.03122,0.00202097,0.212261,-1.0,-0.903025,1.0,0.170352,2134.3,18.4,68.8,434.8,100.0,1.0
72238,452,156,10.892611,0.866785,-0.358714,0.011869,0.0,0.00206953,0.21889,-1.0,-0.64296,1.0,0.19585,2105.6,20.3,89.6,348.8,100.0,1.0
72397,453,159,10.453886,0.22825,-0.332713,0.004093,1.1e-05,0.00197489,0.205902,-1.0,-0.780468,1.0,0.220298,2140.6,25.9,64.7,498.9,100.0,1.0
72556,454,159,10.065584,0.2,-0.223845,0.01637,0.0,0.00177145,0.218919,-1.0,-0.46294,1.0,0.231736,2734.6,25.8,85.3,564.7,100.0,1.0
72717,455,161,4.408839,1.0,-0.458244,0.007215,0.0,0.00240679,-0.168287,-1.0,-1.0,0.273039,0.219224,1265.2,24.8,75.5,298.1,100.0,1.0
72877,456,160,10.145013,0.2,-0.386891,0.035667,0.0,0.00177178,0.221169,-1.0,-0.636868,1.0,0.187951,1899.3,20.6,72.4,487.3,100.0,1.0
73029,457,152,9.642379,0.2,-0.188302,0.0,0.0,0.00172672,0.217067,-1.0,-0.630521,1.0,0.205626,2548.4,22.7,78.2,572.0,100.0,1.0
73189,458,160,-0.338991,0.359306,0.620569,0.010132,0.0,0.00183272,-0.310012,-1.0,-1.0,-0.011739,0.21657,967.0,24.5,75.5,437.9,100.0,1.0
73353,459,164,8.897447,0.512364,-0.343358,0.001752,0.0,0.00136121,0.218931,-1.0,-0.690241,1.0,0.186228,1815.1,20.6,70.2,762.2,100.0,1.0
73511,460,158,10.423398,0.49176,-0.337807,0.0,0.0,0.00186306,0.223552,-1.0,-0.555569,1.0,0.194678,2484.3,21.9,69.4,523.7,100.0,1.0
73672,461,161,9.966343,0.2,-0.181557,0.0,0.018785,0.00178769,0.207365,-1.0,-0.583191,1.0,0.253901,2623.4,29.5,78.5,585.4,100.0,1.0
73831,462,159,9.761688,0.269601,-0.319977,0.008079,7.5e-05,0.00163952,0.224221,-1.0,-0.63711,1.0,0.175694,2212.7,18.5,77.2,607.1,100.0,1.0
73991,463,160,10.829293,0.693378,-0.369576,0.0,0.0,0.0021041,0.20124,-1.0,-1.0,1.0,0.19504,1672.3,19.9,92.3,426.4,100.0,1.0
74151,464,160,12.346011,0.2,-0.308589,0.012727,0.0,0.00233827,0.239374,-1.0,-0.402422,1.0,0.162021,2534.2,16.3,80.4,317.4,100.0,1.0
74309,465,158,9.771617,0.364995,-0.342767,0.02392,2.9e-05,0.00171599,0.214565,-1.0,-0.836535,1.0,0.174434,1911.0,18.5,75.1,640.8,100.0,1.0
74468,466,159,10.2747,0.526922,-0.300581,0.0,0.0,0.0018613,0.214612,-1.0,-0.645041,1.0,0.212546,2243.9,24.4,69.8,488.8,100.0,1.0
74633,467,165,10.237565,0.666758,-0.299782,0.0,0.0,0.00186778,0.200435,-1.0,-0.906187,1.0,0.217021,2044.5,24.0,81.4,653.3,100.0,1.0
74787,468,154,10.701976,0.2,-0.427141,0.010424,0.020051,0.00208397,0.210745,-1.0,-1.0,1.0,0.15702,1717.1,16.2,73.2,502.9,100.0,1.0
74942,469,155,10.726693,0.436917,-0.308172,0.0,0.0,0.00187769,0.241931,-1.0,-0.245317,1.0,0.183213,2241.2,19.3,80.4,631.8,100.0,1.0
75106,470,164,11.363457,0.2,-0.349807,0.008766,0.012695,0.00183233,0.264108,-1.0,0.21317,1.0,0.186201,2798.8,20.3,73.6,349.7,100.0,1.0
75263,471,157,2.531152,0.2,-0.4467,0.003308,0.004984,0.00188645,-0.170395,-1.0,-1.0,0.246162,0.173905,920.2,18.5,74.5,609.7,100.0,1.0
75420,472,157,12.554326,0.2,-0.345281,0.014414,0.0,0.00248389,0.233917,-1.0,-0.287335,1.0,0.206866,2767.3,22.7,80.5,256.2,100.0,1.0
75580,473,160,6.488927,0.2,-0.416839,0.004045,0.037446,0.00162257,0.062977,-1.0,-0.968672,0.718823,0.192003,1441.4,21.0,75.4,820.4,100.0,1.0
75736,474,156,9.244458,0.333024,-0.283238,0.013372,1.4e-05,0.00167237,0.198499,-1.0,-0.948277,1.0,0.21635,2009.9,24.1,79.8,602.6,100.0,1.0
75894,475,158,11.22282,1.0,-0.34008,0.0,0.0,0.00220346,0.209488,-1.0,-1.0,1.0,0.162048,1604.0,17.2,69.9,368.1,100.0,1.0
76056,476,162,-1.503309,0.539184,0.634731,0.000119,5e-06,0.00193617,-0.388342,-1.0,-1.0,-0.157034,0.2393,941.3,27.9,73.1,503.2,100.0,1.0
76209,477,153,9.755601,0.810157,-0.331429,0.009995,0.0,0.00175639,0.215966,-1.0,-0.63854,1.0,0.208427,2186.0,21.6,95.4,701.2,100.0,1.0
76370,478,161,10.420677,0.2,-0.136507,0.0,0.033151,0.00194599,0.204288,-1.0,-1.0,1.0,0.182848,1745.4,18.6,88.0,594.4,100.0,1.0
76528,479,158,9.678061,0.2,-0.304823,0.0,0.03022,0.00167329,0.216229,-1.0,-0.843852,1.0,0.166314,1562.4,17.2,76.0,772.3,100.0,1.0
76690,480,162,11.335715,0.351276,-0.351523,0.0,0.0,0.00215601,0.213737,-1.0,-0.655824,1.0,0.213887,2054.3,22.5,93.6,634.2,100.0,1.0
76846,481,156,9.465786,0.299505,-0.370647,0.010757,5e-06,0.00166185,0.210967,-1.0,-1.0,1.0,0.156132,1422.1,15.2,83.1,697.9,100.0,1.0
77001,482,155,10.278034,0.424571,-0.472317,0.017087,0.0,0.0018491,0.223805,-1.0,-0.771072,1.0,0.150566,1410.2,13.8,90.2,376.6,100.0,1.0
