====================================================================
12_capql_train_robust.py  —  CAPQL-Robust (MLP + fault training)
====================================================================
  Obs dim  : 19  (crop(11) + mask(5) + w(3))
  Actor    : MLP  (19→256→256→2)
  Critic   : MLP  (21→256→256→1)
  Steps    : 1,000,000  |  warmup 5,000  |  batch 256
  Hindsight: w ~ Dirichlet(1,1,1) resampled at every batch
  Aug λ=0.5  ε=0.1
  Fault mix: 60% clean | 10% dropout | 10% packet | 10% stuck | 5% N-act | 5% W-act
====================================================================

     ep      step    R_yld    R_ane    R_wef    yield                   w  ETA
  ────────────────────────────────────────────────────────────────────────────
  Collecting warmup steps...

   2440   389,179   +0.220   -0.916   -0.256     8457  [0.26,0.30,0.44]  ETA 205.4m
   2450   390,784   +0.378   -0.897   -0.533     9058  [0.79,0.21,0.00]  ETA 204.8m
   2460   392,382   +0.379   -0.005   -0.670     9066  [0.00,1.00,0.00]  ETA 204.2m
   2470   393,970   +0.202   -0.913   -0.758     8388  [0.78,0.06,0.16]  ETA 203.6m
   2480   395,564   +0.332   -0.906   -0.515     8887  [0.69,0.10,0.22]  ETA 203.0m
   2490   397,159   +1.000   -0.830   +0.166    11789  [0.41,0.51,0.08]  ETA 202.4m
   2500   398,763   -0.128   -0.804   -0.302     7131  [0.02,0.75,0.23]  ETA 201.8m
   2510   400,354   +1.000   -0.862   -0.291    11511  [0.56,0.23,0.21]  ETA 201.2m
   2520   401,957   +0.399   -0.909   +0.175     9140  [0.47,0.37,0.16]  ETA 200.7m
   2530   403,556   +0.757   +0.228   -0.436    10503  [0.00,1.00,0.00]  ETA 200.2m
   2540   405,149   +0.287   -0.886   +0.085     8713  [0.10,0.21,0.68]  ETA 199.8m
   2550   406,747   +0.819   -0.894   -0.665    10742  [0.74,0.23,0.02]  ETA 199.2m
   2560   408,355   +0.508   -0.895   +0.495     9555  [0.00,0.00,1.00]  ETA 198.6m
   2570   409,960   +0.789   -0.860   -0.549    10626  [0.37,0.51,0.12]  ETA 198.1m
   2580   411,566   +0.796   -0.886   -0.535    10651  [0.69,0.05,0.26]  ETA 197.5m
   2590   413,180   +0.508   -0.865   -0.502     9556  [0.25,0.63,0.11]  ETA 196.9m
   2600   414,772   +0.971   -0.881   -0.394    11318  [0.16,0.32,0.52]  ETA 196.3m
   2610   416,372   +0.094   -0.857   +0.516     7978  [0.07,0.41,0.52]  ETA 195.8m
   2620   417,940   +1.000   -0.884   -0.099    11828  [0.17,0.49,0.34]  ETA 195.2m
   2630   419,555   +0.823   -0.880   -0.621    10756  [0.63,0.13,0.23]  ETA 194.6m
   2640   421,160   +0.510   -0.913   -0.451     9561  [0.33,0.48,0.20]  ETA 194.1m
   2650   422,756   +0.923   -0.901   -0.483    11136  [1.00,0.00,0.00]  ETA 193.5m
   2660   424,345   +0.686   -0.898   -0.450    10233  [0.54,0.22,0.24]  ETA 192.9m
   2670   425,915   +1.000   -0.844   -0.490    11543  [0.58,0.08,0.34]  ETA 192.4m
   2680   427,536   +0.108   -0.914   +0.443     8030  [0.00,0.00,1.00]  ETA 191.8m
   2690   429,148   -0.760   -1.000   +0.574     4725  [0.00,0.00,1.00]  ETA 191.2m
   2700   430,755   +0.770   -0.867   -0.137    10554  [0.27,0.51,0.22]  ETA 190.6m
   2710   432,341   +0.549   -0.904   -0.518     9711  [0.96,0.00,0.04]  ETA 190.1m
   2720   433,933   -1.000   -1.000   +0.528     3763  [0.08,0.11,0.81]  ETA 189.5m
   2730   435,514   +1.000   -0.878   -0.388    12060  [0.44,0.36,0.21]  ETA 189.0m
   2740   437,108   +0.464   -0.887   -0.600     9387  [0.21,0.30,0.49]  ETA 188.4m
   2750   438,685   -0.522   -0.888   -0.478     5630  [0.06,0.67,0.27]  ETA 187.9m
   2760   440,276   +0.470   -0.020   -0.613     9411  [0.00,1.00,0.00]  ETA 187.3m
   2770   441,876   +1.000   -0.883   -0.483    11888  [0.59,0.00,0.40]  ETA 186.7m
   2780   443,451   +1.000   -0.856   -0.706    12987  [1.00,0.00,0.00]  ETA 186.1m
   2790   445,065   -1.000   -1.000   +0.427     3496  [0.05,0.08,0.86]  ETA 185.6m
   2800   446,664   -0.333   -0.945   +0.305     6351  [0.00,0.00,1.00]  ETA 185.0m
   2810   448,267   +0.759   -0.863   -0.569    10513  [0.42,0.52,0.06]  ETA 184.5m
   2820   449,870   +0.872   -0.713   -0.818    10944  [0.14,0.74,0.11]  ETA 183.9m
   2830   451,448   +1.000   -0.001   -0.113    11910  [0.00,1.00,0.00]  ETA 183.3m
   2840   453,045   -0.627   -0.924   +0.425     5232  [0.13,0.16,0.70]  ETA 182.8m
   2850   454,668   +1.000   -0.850   -0.401    11983  [0.51,0.20,0.29]  ETA 182.2m
   2860   456,261   +0.184   -0.900   +0.401     8319  [0.00,0.00,1.00]  ETA 181.7m
   2870   457,871   +0.465   -0.865   -0.403     9391  [0.45,0.43,0.12]  ETA 181.1m
   2880   459,470   +0.666   -0.857   -0.452    10158  [0.29,0.63,0.08]  ETA 180.5m
   2890   461,066   +0.445   -0.883   -0.438     9317  [0.36,0.21,0.43]  ETA 180.0m
   2900   462,658   +0.701   -0.881   -0.334    10290  [0.38,0.35,0.27]  ETA 179.4m
   2910   464,251   +0.531   -0.889   -0.733     9641  [0.30,0.40,0.30]  ETA 178.8m
   2920   465,865   +0.952   -0.869   -0.119    11248  [0.37,0.05,0.59]  ETA 178.3m
   2930   467,468   +0.922   -0.876   -0.257    11132  [0.50,0.04,0.45]  ETA 177.7m
   2940   469,048   +0.757   -0.869   -0.941    10502  [0.37,0.39,0.24]  ETA 177.2m
   2950   470,650   +0.335   -0.898   +0.204     8895  [0.43,0.10,0.48]  ETA 176.6m
   2960   472,251   +0.594   -0.853   +0.286     9884  [0.26,0.59,0.15]  ETA 176.0m
   2970   473,837   +0.702   -0.586   -0.304    10294  [0.08,0.82,0.10]  ETA 175.5m
   2980   475,423   +0.562   -0.866   +0.347     9760  [0.01,0.28,0.72]  ETA 174.9m
   2990   476,994   +0.510   -0.862   -0.391     9562  [0.32,0.52,0.16]  ETA 174.4m
   3000   478,579   +0.854   -0.885   -0.277    10872  [0.41,0.50,0.09]  ETA 173.8m
   3010   480,157   -0.545   -0.928   +0.473     5544  [0.09,0.08,0.83]  ETA 173.3m
   3020   481,774   -0.017   -0.909   +0.239     7554  [0.11,0.23,0.65]  ETA 172.7m
   3030   483,363   +1.000   -0.819   -0.467    12457  [0.73,0.18,0.09]  ETA 172.1m
   3040   484,951   +0.310   -0.901   +0.477     8802  [0.05,0.11,0.84]  ETA 171.6m
   3050   486,533   +0.512   +0.224   -0.315     9572  [0.00,1.00,0.00]  ETA 171.0m
   3060   488,131   +0.729   -0.892   -0.485    10397  [0.71,0.00,0.29]  ETA 170.5m
   3070   489,720   +0.543   -0.902   -0.622     9689  [0.94,0.01,0.05]  ETA 169.9m
   3080   491,329   +1.000   -0.552   -0.283    12158  [0.58,0.39,0.03]  ETA 169.4m
   3090   492,924   +0.341   -0.874   +0.130     8921  [0.04,0.42,0.54]  ETA 168.8m
   3100   494,519   +0.799   -0.829   -0.060    10662  [0.13,0.30,0.56]  ETA 168.3m
   3110   496,107   +0.788   -0.872   -0.205    10621  [0.52,0.07,0.41]  ETA 167.7m
   3120   497,722   +0.598   -0.891   -0.116     9897  [0.20,0.15,0.65]  ETA 167.2m
   3130   499,306   +1.000   -0.856   -0.045    11670  [0.39,0.12,0.49]  ETA 166.6m
   3140   500,911   +1.000   -0.861   -0.353    11620  [0.88,0.02,0.11]  ETA 166.1m
   3150   502,508   +0.783   -0.656   -0.224    10602  [0.17,0.72,0.11]  ETA 165.5m
   3160   504,115   -0.317   -0.197   +0.101     6411  [0.00,1.00,0.00]  ETA 165.0m
   3170   505,729   +0.858   -0.854   -0.350    10890  [0.48,0.21,0.32]  ETA 164.4m
   3180   507,339   +0.729   -0.818   -0.061    10397  [0.28,0.69,0.03]  ETA 163.8m
   3190   508,944   +1.000   -0.853   -0.407    12507  [1.00,0.00,0.00]  ETA 163.3m
   3200   510,527   +0.768   -0.874   -0.291    10547  [0.78,0.07,0.15]  ETA 162.8m
   3210   512,146   +0.250   -0.863   -0.159     8572  [0.57,0.18,0.25]  ETA 162.2m
   3220   513,756   -0.063   -0.912   +0.452     7380  [0.00,0.00,1.00]  ETA 161.7m
   3230   515,372   +0.774   -0.839   -0.242    10568  [0.52,0.03,0.45]  ETA 161.1m
   3240   516,976   +0.793   +0.330   -0.300    10643  [0.00,1.00,0.00]  ETA 160.6m
   3250   518,552   +0.476   -0.854   -0.040     9435  [0.18,0.31,0.51]  ETA 160.1m
   3260   520,137   +0.761   -0.857   -0.282    10521  [0.55,0.42,0.03]  ETA 159.6m
   3270   521,731   +0.684   +0.291   -0.193    10227  [0.00,1.00,0.00]  ETA 159.1m
   3280   523,318   +0.465   -0.866   +0.302     9392  [0.06,0.22,0.71]  ETA 158.6m
   3290   524,911   +0.699   -0.873   -0.305    10284  [0.51,0.12,0.37]  ETA 158.1m
   3300   526,524   -0.443   -0.881   +0.011     5930  [0.07,0.49,0.45]  ETA 157.6m
   3310   528,130   +1.000   -0.808   -0.333    12412  [0.31,0.41,0.28]  ETA 157.0m
   3320   529,715   +1.000   -0.807   +0.234    12657  [0.48,0.25,0.27]  ETA 156.5m
   3330   531,326   +0.665   -0.879   -0.494    10155  [0.27,0.03,0.70]  ETA 156.0m
   3340   532,920   +0.312   -0.883   -0.203     8810  [0.87,0.04,0.09]  ETA 155.4m
   3350   534,521   +0.518   -0.805   -0.234     9593  [0.26,0.65,0.09]  ETA 154.9m
   3360   536,129   +0.897   -0.858   -0.115    11038  [0.43,0.07,0.50]  ETA 154.3m
   3370   537,720   +0.806   -0.834   +0.167    10692  [0.80,0.06,0.14]  ETA 153.8m
   3380   539,303   +0.832   -0.876   -0.132    10790  [0.28,0.26,0.46]  ETA 153.3m
   3390   540,923   +0.302   -0.885   +0.402     8770  [0.05,0.14,0.81]  ETA 152.8m
   3400   542,514   +0.490   -0.893   -0.001     9486  [0.29,0.06,0.65]  ETA 152.3m
   3410   544,116   +1.000   -0.867   -0.377    11600  [0.58,0.33,0.09]  ETA 151.8m
   3420   545,706   -0.077   -0.876   +0.000     7325  [0.30,0.29,0.41]  ETA 151.3m
   3430   547,282   +0.814   -0.839   -0.030    10723  [0.42,0.17,0.41]  ETA 150.8m
   3440   548,815   +0.184   -0.867   -0.083     8322  [0.48,0.31,0.21]  ETA 150.3m
   3450   550,408   +0.828   -0.824   +0.446    10774  [0.76,0.03,0.21]  ETA 149.8m
   3460   552,007   +0.804   -0.791   -0.148    10683  [0.29,0.64,0.07]  ETA 149.4m
   3470   553,492   +0.952   -0.843   -0.010    11246  [0.25,0.50,0.25]  ETA 148.9m
   3480   555,086   +0.742   -0.832   -0.094    10446  [0.14,0.30,0.56]  ETA 148.4m
   3490   556,674   +0.958   -0.847   -0.206    11269  [0.75,0.05,0.20]  ETA 147.9m
   3500   558,289   +0.592   -0.772   -0.177     9874  [0.28,0.69,0.03]  ETA 147.4m
   3510   559,887   +1.000   -0.845   -0.087    11619  [0.60,0.39,0.00]  ETA 146.9m
   3520   561,477   +0.953   -0.852   -0.154    11252  [0.72,0.09,0.19]  ETA 146.4m
   3530   563,074   +0.240   -0.873   +0.404     8536  [0.03,0.24,0.73]  ETA 145.9m
   3540   564,671   +0.581   -0.866   -0.090     9834  [0.56,0.30,0.14]  ETA 145.4m
   3550   566,270   +1.000   -0.848   -0.130    11870  [0.49,0.17,0.34]  ETA 144.9m
   3560   567,891   +1.000   -0.846   -0.097    11668  [0.51,0.03,0.46]  ETA 144.4m
   3570   569,491   +0.561   -0.864   +0.407     9758  [0.25,0.49,0.26]  ETA 143.8m
   3580   571,100   +0.553   -0.864   -0.391     9729  [1.00,0.00,0.00]  ETA 143.3m
   3590   572,682   +0.958   -0.849   -0.160    11271  [1.00,0.00,0.00]  ETA 142.7m
   3600   574,265   +0.277   -0.876   +0.080     8675  [0.24,0.38,0.38]  ETA 142.2m
   3610   575,847   +0.629   -0.852   -0.013    10015  [0.38,0.50,0.12]  ETA 141.7m
   3620   577,439   +0.803   -0.863   -0.057    10679  [0.28,0.23,0.49]  ETA 141.1m
   3630   579,032   +1.000   -0.801   +0.113    11782  [0.29,0.16,0.55]  ETA 140.6m
   3640   580,645   +0.784   -0.864   -0.439    10607  [1.00,0.00,0.00]  ETA 140.0m
   3650   582,249   +0.716   -0.821   -0.126    10347  [0.45,0.23,0.32]  ETA 139.5m
   3660   583,870   +0.751   -0.838   -0.277    10479  [0.15,0.48,0.37]  ETA 139.0m
   3670   585,468   +1.000   -0.784   -0.221    12071  [1.00,0.00,0.00]  ETA 138.5m
   3680   587,055   +0.849   -0.859   -0.157    10855  [0.17,0.45,0.38]  ETA 138.0m
   3690   588,658   +0.760   -0.859   +0.016    10516  [0.44,0.09,0.47]  ETA 137.5m
   3700   590,290   +0.506   -0.857   -0.090     9547  [0.09,0.49,0.43]  ETA 137.1m
   3710   591,899   +0.812   -0.682   -0.235    10712  [0.17,0.77,0.05]  ETA 136.6m
   3720   593,497   +0.379   -0.857   +0.253     9064  [0.08,0.18,0.74]  ETA 136.1m
   3730   595,109   -0.360   -0.901   +0.755     6248  [0.17,0.02,0.81]  ETA 135.5m
   3740   596,708   +0.731   -0.823   +0.030    10405  [0.46,0.07,0.48]  ETA 135.0m
   3750   598,299   +0.729   -0.825   +0.084    10398  [0.09,0.30,0.62]  ETA 134.5m
   3760   599,917   +0.874   -0.792   +0.030    10951  [0.07,0.41,0.52]  ETA 133.9m
   3770   601,510   +0.673   -0.843   -0.104    10182  [0.63,0.04,0.34]  ETA 133.4m
   3780   603,102   +0.663   -0.863   -0.103    10146  [0.06,0.50,0.45]  ETA 132.9m
   3790   604,710   +0.307   -0.828   -0.104     8789  [0.11,0.65,0.24]  ETA 132.3m
   3800   606,312   +0.551   -0.833   +0.281     9718  [0.32,0.10,0.58]  ETA 131.8m
   3810   607,911   +1.000   -0.716   -0.030    11844  [0.12,0.67,0.21]  ETA 131.2m
   3820   609,532   +0.736   -0.829   +0.380    10425  [0.09,0.07,0.83]  ETA 130.7m
   3830   611,068   +0.646   -0.851   -0.066    10081  [0.41,0.12,0.47]  ETA 130.1m
   3840   612,667   +0.594   -0.767   +0.116     9884  [0.49,0.40,0.11]  ETA 129.6m
   3850   614,286   +0.636   -0.876   -0.170    10042  [1.00,0.00,0.00]  ETA 129.1m
   3860   615,872   +1.000   -0.763   +0.022    12086  [0.20,0.37,0.43]  ETA 128.5m
   3870   617,473   +0.928   -0.793   +0.112    11156  [0.64,0.03,0.33]  ETA 128.0m
   3880   619,091   +0.591   -0.840   +0.085     9870  [0.45,0.37,0.18]  ETA 127.4m
   3890   620,697   +0.934   -0.674   -0.097    11180  [0.53,0.03,0.44]  ETA 126.9m
   3900   622,299   +1.000   -0.796   -0.074    12388  [1.00,0.00,0.00]  ETA 126.3m
   3910   623,906   +0.297   -0.877   +0.145     8752  [0.37,0.52,0.11]  ETA 125.8m
   3920   625,515   +0.770   -0.818   +0.076    10553  [0.61,0.13,0.25]  ETA 125.2m
   3930   627,116   +0.957   -0.727   -0.140    11267  [0.03,0.70,0.27]  ETA 124.7m
   3940   628,735   +0.800   -0.804   +0.071    10667  [0.36,0.17,0.47]  ETA 124.2m
   3950   630,332   +0.071   -0.868   +0.395     7889  [0.00,0.00,1.00]  ETA 123.6m
   3960   631,931   +0.190   -0.867   +0.380     8345  [0.05,0.00,0.95]  ETA 123.1m
   3970   633,529   +1.000   -0.797   -0.019    11764  [0.13,0.27,0.60]  ETA 122.5m
   3980   635,116   +0.828   -0.830   +0.244    10774  [0.16,0.29,0.55]  ETA 122.0m
   3990   636,738   +0.658   -0.865   -0.019    10125  [0.59,0.37,0.04]  ETA 121.4m
   4000   638,304   +0.972   -0.800   -0.067    11324  [1.00,0.00,0.00]  ETA 120.9m
   4010   639,901   +0.903   -0.793   -0.097    11062  [0.39,0.58,0.03]  ETA 120.4m
   4020   641,512   +1.000   -0.473   -0.056    11611  [0.53,0.10,0.38]  ETA 119.8m
   4030   643,111   +0.734   -0.824   -0.049    10416  [0.49,0.40,0.11]  ETA 119.3m
   4040   644,709   +0.164   -0.860   +0.242     8243  [0.87,0.11,0.02]  ETA 118.7m
   4050   646,318   +0.961   -0.772   +0.099    11280  [0.09,0.51,0.40]  ETA 118.2m
   4060   647,931   +0.625   -0.911   -0.021    10001  [0.22,0.30,0.49]  ETA 117.7m
   4070   649,511   +0.388   -0.848   +0.098     9097  [0.02,0.43,0.55]  ETA 117.1m
   4080   651,116   -0.964   -1.000   -0.103     3947  [0.00,1.00,0.00]  ETA 116.6m
   4090   652,711   +1.000   -0.780   +0.040    12027  [0.20,0.42,0.38]  ETA 116.1m
   4100   654,313   -0.109   -0.857   +0.519     7206  [0.00,0.00,1.00]  ETA 115.5m
   4110   655,916   +0.701   -0.762   +0.129    10291  [0.10,0.66,0.24]  ETA 115.0m
   4120   657,519   +0.953   -0.753   +0.275    11250  [0.08,0.67,0.25]  ETA 114.5m
   4130   659,106   +1.000   -0.738   +0.040    11754  [0.19,0.64,0.17]  ETA 113.9m
   4140   660,716   +0.618   -0.823   +0.039     9976  [0.18,0.43,0.39]  ETA 113.4m
   4150   662,313   +0.652   -0.772   -0.075    10104  [0.30,0.68,0.02]  ETA 112.8m
   4160   663,919   +0.580   -0.814   +0.048     9831  [0.47,0.21,0.32]  ETA 112.3m
   4170   665,517   +0.395   -0.897   -0.043     9127  [0.90,0.08,0.02]  ETA 111.8m
   4180   667,112   +0.584   -0.786   +0.127     9844  [0.35,0.22,0.43]  ETA 111.2m
   4190   668,716   +0.530   -0.822   +0.025     9640  [0.45,0.11,0.43]  ETA 110.7m
   4200   670,317   +0.539   -0.812   +0.139     9672  [0.58,0.15,0.26]  ETA 110.1m
   4210   671,930   +0.893   -0.804   +0.109    11022  [0.37,0.13,0.50]  ETA 109.6m
   4220   673,528   +0.822   -0.870   -0.036    10750  [0.67,0.11,0.22]  ETA 109.0m
   4230   675,112   +0.705   -0.714   +0.236    10306  [0.10,0.72,0.18]  ETA 108.5m
   4240   676,729   +0.812   -0.806   +0.001    10714  [0.24,0.36,0.39]  ETA 108.0m
   4250   678,337   +0.946   -0.712   +0.021    11222  [0.20,0.72,0.07]  ETA 107.4m
   4260   679,952   +0.318   -0.820   +0.127     8833  [0.23,0.43,0.35]  ETA 106.9m
   4270   681,553   +1.000   -0.436   +0.050    11476  [0.08,0.77,0.15]  ETA 106.3m
   4280   683,140   +0.905   -0.794   +0.049    11069  [0.51,0.48,0.01]  ETA 105.8m
   4290   684,727   +1.000   -0.745   +0.146    13555  [0.10,0.47,0.43]  ETA 105.3m
   4300   686,320   +0.206   -0.832   +0.136     8407  [0.32,0.29,0.39]  ETA 104.7m
   4310   687,918   +0.312   -0.827   +0.559     8809  [0.00,0.00,1.00]  ETA 104.2m
   4320   689,522   +1.000   -0.778   +0.149    11981  [0.30,0.15,0.55]  ETA 103.7m
   4330   691,111   -0.862   -1.000   +0.305     4337  [0.27,0.21,0.53]  ETA 103.1m
   4340   692,716   +0.645   -0.776   +0.040    10079  [0.29,0.47,0.24]  ETA 102.6m
   4350   694,310   +0.552   -0.840   +0.190     9722  [0.64,0.08,0.28]  ETA 102.0m
   4360   695,917   +1.000   -0.745   +0.265    12120  [0.10,0.50,0.40]  ETA 101.5m
   4370   697,416   +0.753   -0.828   +0.101    10488  [0.35,0.59,0.06]  ETA 101.0m
   4380   699,015   -0.169   -0.123   +0.198     6974  [0.00,1.00,0.00]  ETA 100.4m
   4390   700,627   +0.860   -0.799   +0.010    10897  [1.00,0.00,0.00]  ETA 99.9m
   4400   702,236   +0.576   +0.252   +0.188     9813  [0.00,1.00,0.00]  ETA 99.4m
   4410   703,810   +0.844   -0.802   +0.512    10834  [0.19,0.09,0.72]  ETA 98.8m
   4420   705,419   -0.161   -0.921   +0.553     7005  [0.13,0.07,0.80]  ETA 98.3m
   4430   707,026   +1.000   -0.412   +0.117    12222  [0.41,0.06,0.53]  ETA 97.8m
   4440   708,624   +0.532   -0.799   +0.247     9647  [0.32,0.07,0.60]  ETA 97.2m
   4450   710,215   +0.326   -0.797   +0.485     8864  [0.00,0.00,1.00]  ETA 96.7m
   4460   711,822   -0.686   -0.891   +0.278     5008  [0.37,0.01,0.62]  ETA 96.1m
   4470   713,411   -0.473   -0.883   +0.369     5819  [0.25,0.32,0.44]  ETA 95.5m
   4480   715,013   +0.931   -0.790   +0.156    11167  [0.56,0.12,0.33]  ETA 95.0m
   4490   716,612   +0.943   -0.799   +0.014    11211  [1.00,0.00,0.00]  ETA 94.4m
   4500   718,213   +0.589   -0.828   +0.138     9863  [0.54,0.15,0.31]  ETA 93.9m
   4510   719,808   -0.005   -0.828   +0.338     7601  [0.06,0.12,0.82]  ETA 93.3m
   4520   721,403   +0.869   -0.752   +0.259    10929  [0.19,0.46,0.34]  ETA 92.8m
   4530   723,004   +0.740   -0.722   +0.640    10441  [0.27,0.46,0.27]  ETA 92.3m
   4540   724,617   +0.595   -0.842   +0.160     9887  [0.32,0.16,0.52]  ETA 91.7m
   4550   726,223   +0.560   -0.781   +0.289     9753  [0.46,0.29,0.25]  ETA 91.1m
   4560   727,843   +0.881   -0.740   +0.315    10978  [0.09,0.51,0.41]  ETA 90.6m
   4570   729,435   +1.000   -0.767   +0.260    11595  [0.31,0.37,0.31]  ETA 90.0m
   4580   731,025   +0.259   -0.741   +0.023     8606  [0.33,0.65,0.02]  ETA 89.5m
   4590   732,620   +0.389   -0.756   +0.386     9102  [0.40,0.02,0.58]  ETA 89.0m
   4600   734,120   -0.695   -1.000   +0.133     4971  [0.75,0.23,0.02]  ETA 88.4m
   4610   735,723   +1.000   -0.729   +0.170    11720  [1.00,0.00,0.00]  ETA 87.9m
   4620   737,321   -0.586   -0.980   -0.602     5388  [0.37,0.29,0.34]  ETA 87.4m
   4630   738,930   +0.979   -0.732   +0.014    11350  [0.71,0.22,0.07]  ETA 86.8m
   4640   740,522   -0.678   -0.917   +0.406     5038  [0.29,0.21,0.50]  ETA 86.3m
   4650   742,123   +0.712   -0.805   +0.202    10335  [0.15,0.25,0.60]  ETA 85.7m
   4660   743,734   +0.655   -0.298   +0.148    10117  [0.58,0.12,0.29]  ETA 85.2m
   4670   745,333   +0.609   -0.743   +0.554     9940  [0.07,0.19,0.74]  ETA 84.6m
   4680   746,920   +0.334   -0.608   +0.244     8893  [0.11,0.31,0.57]  ETA 84.1m
   4690   748,520   +0.138   -0.777   +0.260     8145  [0.13,0.28,0.59]  ETA 83.5m
   4700   750,114   +0.631   -0.797   +0.230    10025  [0.27,0.65,0.08]  ETA 83.0m
   4710   751,714   +0.625   +0.151   +0.224    10000  [0.00,1.00,0.00]  ETA 82.5m
   4720   753,289   +0.771   -0.752   +0.075    10557  [0.81,0.13,0.06]  ETA 81.9m
   4730   754,882   +0.465   -0.731   +0.156     9392  [0.03,0.31,0.66]  ETA 81.4m
   4740   756,489   +0.998   -0.720   +0.037    11421  [1.00,0.00,0.00]  ETA 80.8m
   4750   758,083   +1.000   -0.705   +0.244    11944  [0.46,0.09,0.45]  ETA 80.3m
   4760   759,665   +0.401   -0.758   -0.015     9146  [0.51,0.44,0.05]  ETA 79.8m
   4770   761,265   +1.000   -0.760   -0.055    11460  [0.06,0.48,0.46]  ETA 79.2m
   4780   762,868   +0.495   -0.742   +0.371     9505  [0.30,0.05,0.65]  ETA 78.7m
   4790   764,456   +0.873   -0.489   +0.313    10948  [0.13,0.84,0.03]  ETA 78.1m
   4800   766,061   -0.036   -0.944   +0.433     7484  [0.48,0.25,0.27]  ETA 77.6m
   4810   767,661   +1.000   -0.687   +0.273    11557  [0.43,0.40,0.17]  ETA 77.0m
   4820   769,273   -0.226   -0.827   +0.418     6759  [0.00,0.00,1.00]  ETA 76.5m
   4830   770,862   +0.619   -0.669   +0.374     9977  [0.05,0.31,0.63]  ETA 76.0m
   4840   772,444   +0.461   +0.066   +0.300     9378  [0.00,1.00,0.00]  ETA 75.4m
   4850   774,056   +0.488   -0.893   +0.328     9480  [0.28,0.43,0.29]  ETA 74.9m
   4860   775,677   -0.255   -0.798   +0.354     6647  [0.05,0.04,0.90]  ETA 74.3m
   4870   777,271   -0.870   -1.000   +0.400     4306  [1.00,0.00,0.00]  ETA 73.8m
   4880   778,869   +0.542   -0.697   +0.366     9684  [0.10,0.22,0.68]  ETA 73.3m
   4890   780,475   +0.859   -0.671   +0.277    10891  [0.42,0.25,0.32]  ETA 72.7m
   4900   782,071   -0.109   -0.823   +0.283     7204  [0.02,0.78,0.20]  ETA 72.2m
   4910   783,674   +0.589   -0.707   +0.289     9865  [0.42,0.02,0.56]  ETA 71.6m
   4920   785,269   +0.774   -0.671   +0.168    10569  [0.25,0.18,0.56]  ETA 71.1m
   4930   786,874   +0.747   -0.722   +0.192    10467  [0.33,0.60,0.07]  ETA 70.6m
   4940   788,470   +0.095   -0.795   +0.423     7981  [0.11,0.02,0.88]  ETA 70.0m
   4950   790,060   +0.463   -0.724   +0.283     9386  [0.40,0.43,0.17]  ETA 69.5m
   4960   791,675   -0.734   -1.000   +0.364     4824  [0.14,0.79,0.07]  ETA 68.9m
   4970   793,269   +0.592   -0.696   +0.095     9877  [0.11,0.55,0.35]  ETA 68.4m
   4980   794,879   +0.548   -0.711   +0.232     9708  [0.10,0.60,0.30]  ETA 67.9m
   4990   796,456   +0.693   +0.101   +0.417    10260  [0.00,1.00,0.00]  ETA 67.3m
   5000   798,060   +0.041   -0.816   +0.449     7776  [0.01,0.31,0.68]  ETA 66.8m
   5010   799,680   +0.750   -0.688   +0.480    10476  [0.40,0.50,0.10]  ETA 66.2m
   5020   801,263   +0.794   -0.717   +0.562    10644  [0.18,0.26,0.56]  ETA 65.7m
   5030   802,883   +0.586   -0.682   +0.312     9852  [0.04,0.44,0.52]  ETA 65.2m
   5040   804,473   +0.918   -0.705   +0.257    11117  [0.33,0.07,0.60]  ETA 64.6m
   5050   806,103   -0.813   -1.000   +0.677     4523  [0.00,0.00,1.00]  ETA 64.1m
   5060   807,710   +0.846   -0.676   +0.316    10844  [0.24,0.02,0.74]  ETA 63.5m
   5070   809,316   -1.000   -1.000   +0.542     3630  [0.00,0.00,1.00]  ETA 63.0m
   5080   810,922   +1.000   -0.301   +0.330    11752  [0.04,0.85,0.11]  ETA 62.5m
   5090   812,498   +0.841   -0.645   +0.283    10825  [0.19,0.58,0.23]  ETA 61.9m
   5100   814,077   -0.351   -0.922   +0.446     6284  [0.29,0.44,0.27]  ETA 61.4m
   5110   815,672   -0.553   -0.844   +0.510     5512  [0.59,0.24,0.17]  ETA 60.9m
   5120   817,267   +0.138   -0.287   +0.570     8146  [0.04,0.17,0.79]  ETA 60.3m
   5130   818,860   +0.204   -0.733   +0.197     8398  [0.30,0.13,0.57]  ETA 59.8m
   5140   820,452   +0.789   +0.026   +0.236    10626  [0.00,1.00,0.00]  ETA 59.3m
   5150   822,056   +0.672   -0.323   +0.244    10181  [0.44,0.38,0.18]  ETA 58.7m
   5160   823,648   +1.000   -0.529   +0.172    11671  [0.63,0.36,0.01]  ETA 58.2m
   5170   825,218   +1.000   -0.644   +0.193    11548  [0.44,0.34,0.22]  ETA 57.7m
   5180   826,810   +0.791   -0.771   +0.232    10633  [0.69,0.29,0.02]  ETA 57.2m
   5190   828,416   +0.365   -0.787   +0.218     9012  [0.36,0.34,0.30]  ETA 56.6m
   5200   830,018   -0.614   -0.775   +0.563     5281  [0.04,0.81,0.16]  ETA 56.1m
   5210   831,627   +1.000   -0.646   +0.274    11934  [0.51,0.15,0.34]  ETA 55.5m
   5220   833,220   +0.634   -0.487   +0.346    10035  [0.31,0.39,0.29]  ETA 55.0m
